bounds,benchmark,engine,unit,main_median,after_median,change_percent,p,main_samples,after_samples,measurement,status
explicit,BenchmarkCompile/isa_ctl,wago,ns/op,90085.5,72989.5,-18.977526904995813,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompile/isa_call,wago,ns/op,33598.5,26807,-20.213700016369774,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompile/isa_var,wago,ns/op,23739,18328.5,-22.791608745102998,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompile/isa_cvt,wago,ns/op,67387.5,52567,-21.992951214987944,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompile/isa_simd_v128,wago,ns/op,67801.5,53863,-20.55780476833109,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompile/isa_simd_i8x16,wago,ns/op,293707.5,226216.5,-22.978984193457773,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompile/isa_simd_i16x8,wago,ns/op,382662.5,306042,-20.02299676607977,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompile/isa_simd_i32x4,wago,ns/op,365606.5,285892.5,-21.80322286392611,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompile/isa_simd_i64x2,wago,ns/op,220175,178081.5,-19.118201430680138,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompile/isa_simd_f32x4,wago,ns/op,222718.5,177427,-20.3357601636146,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompile/isa_simd_f64x2,wago,ns/op,223663.5,177618.5,-20.586729618377607,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompile/isa_simd_reduce,wago,ns/op,73158,58581,-19.925367013860406,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCommuteSelfUpdate/blake-as/off,wago,ns/op,483971,341123,-29.515818096538837,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCommuteSelfUpdate/blake-as/on,wago,ns/op,504170,352641.5,-30.055040958406888,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCommuteSelfUpdate/blake-as-simd/off,wago,ns/op,1666620.5,1109305.5,-33.43982628318805,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCommuteSelfUpdate/blake-as-simd/on,wago,ns/op,1644300,1121135.5,-31.81685215593262,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCommuteSelfUpdate/sqlite3/off,wago,ns/op,99313748.5,70468211.5,-29.044857772134137,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCommuteSelfUpdate/sqlite3/on,wago,ns/op,99992966,69480879,-30.514233371175326,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCommuteSelfUpdate/esbuild/off,wago,ns/op,690519520,458433780,-33.61030836608355,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCommuteSelfUpdate/esbuild/on,wago,ns/op,693198884,462770966,-33.24124191752161,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/tiny,wago,ns/op,14619,14005,-4.20001368082632,0.17965367965367965,6,6,reported,paired
explicit,BenchmarkCompileCompact/fib_iter,wago,ns/op,14790,14304.5,-3.282623394185258,0.025974025974025976,6,6,reported,paired
explicit,BenchmarkCompileCompact/fib_rec,wago,ns/op,15532,14952,-3.7342261138295085,0.17965367965367965,6,6,reported,paired
explicit,BenchmarkCompileCompact/arith,wago,ns/op,16046.5,14737.5,-8.157542143146479,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/float,wago,ns/op,16437,15473.5,-5.861775263125879,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/memory,wago,ns/op,20171,19214,-4.744435080065445,0.004329004329004329,6,6,reported,paired
explicit,BenchmarkCompileCompact/memory_tree,wago,ns/op,26778,24068.5,-10.11838076032564,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/globals,wago,ns/op,17212,16716,-2.88171043458052,0.04112554112554113,6,6,reported,paired
explicit,BenchmarkCompileCompact/dispatch,wago,ns/op,22589.5,21806.5,-3.4662121782243926,0.17965367965367965,6,6,reported,paired
explicit,BenchmarkCompileCompact/branches,wago,ns/op,14772.5,13755,-6.887798273819601,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/many_funcs,wago,ns/op,340192.5,316734,-6.895654666108165,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/linked_list,wago,ns/op,19666,18587.5,-5.484084206244278,0.015151515151515152,6,6,reported,paired
explicit,BenchmarkCompileCompact/mandelbrot,wago,ns/op,23265,21164.5,-9.028583709434779,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/sieve,wago,ns/op,21394.5,19159.5,-10.446610110075017,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/nbody,wago,ns/op,81863.5,68165.5,-16.73273192570559,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/spectralnorm,wago,ns/op,62857.5,53999,-14.092988108022109,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/fannkuch,wago,ns/op,108251.5,93751,-13.395195447638141,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/matmul,wago,ns/op,59760.5,52099.5,-12.819504522217851,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/quicksort,wago,ns/op,57617.5,50765,-11.893088037488608,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/crc32,wago,ns/op,35296.5,30648.5,-13.168444463332063,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/sha256,wago,ns/op,77423.5,66123.5,-14.595051889930055,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/raytrace,wago,ns/op,206312.5,167268,-18.924931838836713,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/regexmatch,wago,ns/op,48103558,41222911.5,-14.303820312002703,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/wasm3,wago,ns/op,11889611.5,10268750,-13.632585892314475,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/json-as,wago,ns/op,1215812,1077528.5,-11.373756797925994,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/blake-as,wago,ns/op,307736.5,262004.5,-14.860765622537464,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/utf-as,wago,ns/op,126878,107651,-15.153927394820222,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/xjb-mulhi,wago,ns/op,24691.5,21570.5,-12.639977320130413,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/swar-pack-parse,wago,ns/op,25808,22559,-12.589119652820834,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/json-as-simd,wago,ns/op,1354847,1217406.5,-10.144355783346759,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/blake-as-simd,wago,ns/op,934773,794578,-14.997758814172002,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/utf-as-simd,wago,ns/op,432440,374516.5,-13.394574969938022,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/coremark,wago,ns/op,496263,424135,-14.534228826247375,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/blake3,wago,ns/op,855335.5,727178.5,-14.983243417349101,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/qoi,wago,ns/op,165224,139991.5,-15.27169176390839,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/lz4,wago,ns/op,140628.5,121884,-13.329090475970373,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/zlib,wago,ns/op,889533.5,782267,-12.058736405093228,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/zstd,wago,ns/op,3393943,2983104.5,-12.105050084812852,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/lua,wago,ns/op,17416535,15338617.5,-11.93071698819541,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/sqlite3,wago,ns/op,73226445.5,61978856.5,-15.360009520057883,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/ruby,wago,ns/op,808610242.5,652734082.5,-19.277044960260938,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/esbuild,wago,ns/op,407946903.5,338374009.5,-17.05439933557432,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/isa_i32,wago,ns/op,221247.5,174189,-21.269618865749894,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/isa_i64,wago,ns/op,226398.5,177384,-21.649657572819603,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/isa_f32,wago,ns/op,152231,121012.5,-20.507321110680476,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/isa_f64,wago,ns/op,160504.5,132330,-17.553713447286523,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/isa_mem,wago,ns/op,120606.5,100937.5,-16.30840792162943,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/isa_bulk_mem,wago,ns/op,48766.5,45040.5,-7.64049091076866,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/isa_ctl,wago,ns/op,114960.5,102921,-10.472727589041453,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/isa_call,wago,ns/op,41011.5,36459.5,-11.099325798861292,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/isa_var,wago,ns/op,32897,27435,-16.603337690366903,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/isa_cvt,wago,ns/op,101433,88326,-12.921830173612136,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/isa_simd_v128,wago,ns/op,82583.5,68587,-16.948300810694626,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/isa_simd_i8x16,wago,ns/op,308604.5,244962.5,-20.622511985405268,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/isa_simd_i16x8,wago,ns/op,401806,325178.5,-19.070770471321985,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/isa_simd_i32x4,wago,ns/op,371644,302738,-18.540861684838184,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/isa_simd_i64x2,wago,ns/op,230737.5,186318,-19.25109702584106,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/isa_simd_f32x4,wago,ns/op,233013,189015.5,-18.88199370850553,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/isa_simd_f64x2,wago,ns/op,235111.5,189860,-19.246825442396474,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/isa_simd_reduce,wago,ns/op,81118.5,66040.5,-18.587621812533516,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/tiny,wago,ns/op,16838.5,15673.5,-6.918668527481664,0.025974025974025976,6,6,reported,paired
explicit,BenchmarkCompileFull/fib_iter,wago,ns/op,19808.5,18499,-6.61079839462857,0.004329004329004329,6,6,reported,paired
explicit,BenchmarkCompileFull/fib_rec,wago,ns/op,19391.5,19078,-1.6166877240027855,0.30952380952380953,6,6,reported,paired
explicit,BenchmarkCompileFull/arith,wago,ns/op,21632,19267,-10.93287721893491,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/float,wago,ns/op,21030,18880,-10.223490252020916,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/memory,wago,ns/op,26160,23083,-11.76223241590214,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/memory_tree,wago,ns/op,37022.5,29789.5,-19.536768181511242,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/globals,wago,ns/op,22725.5,21865,-3.786495346637042,0.015151515151515152,6,6,reported,paired
explicit,BenchmarkCompileFull/dispatch,wago,ns/op,30045,27659,-7.941421201531041,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/branches,wago,ns/op,18527.5,17661,-4.676831736607745,0.004329004329004329,6,6,reported,paired
explicit,BenchmarkCompileFull/many_funcs,wago,ns/op,439000.5,376514,-14.233810667641611,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/linked_list,wago,ns/op,27220.5,23612,-13.25655296559578,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/mandelbrot,wago,ns/op,31106,26041.5,-16.281424805503764,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/sieve,wago,ns/op,29521,25426.5,-13.869787608820838,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/nbody,wago,ns/op,134569,93418.5,-30.579479672138454,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/spectralnorm,wago,ns/op,106623,78520.5,-26.356883599223437,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/fannkuch,wago,ns/op,164802,118799.5,-27.913799589810807,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/matmul,wago,ns/op,93869.5,72196.5,-23.088436606139375,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/quicksort,wago,ns/op,93584.5,71534.5,-23.561594067393642,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/crc32,wago,ns/op,60344.5,46413.5,-23.085782465676242,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/sha256,wago,ns/op,129581.5,94553,-27.032022318000635,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/raytrace,wago,ns/op,350033,233393.5,-33.32242959949491,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/regexmatch,wago,ns/op,63165692.5,43234964.5,-31.553090310851893,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/wasm3,wago,ns/op,15663295,11172534.5,-28.6705990023172,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/json-as,wago,ns/op,1760497.5,1255767.5,-28.66973682155186,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/blake-as,wago,ns/op,506876,352749,-30.407239640464333,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/utf-as,wago,ns/op,272824.5,223331.5,-18.14096607892619,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/xjb-mulhi,wago,ns/op,37014,28172,-23.888258496785,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/swar-pack-parse,wago,ns/op,34936.5,29070,-16.791893864582885,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/json-as-simd,wago,ns/op,1949673,1385178,-28.953316786968898,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/blake-as-simd,wago,ns/op,1654369,1110726,-32.86104853270341,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/utf-as-simd,wago,ns/op,817263.5,582337,-28.74550252152458,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/coremark,wago,ns/op,863479,594088,-31.198326768803874,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/blake3,wago,ns/op,1368711.5,982433,-28.222054099786554,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/qoi,wago,ns/op,264781,188842,-28.679927940448902,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/lz4,wago,ns/op,223836.5,158784.5,-29.06228430126454,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/zlib,wago,ns/op,1477217.5,1020626,-30.908887824575594,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/zstd,wago,ns/op,5332947,3750487.5,-29.673265082139388,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/lua,wago,ns/op,25584784.5,17774017.5,-30.5289536443037,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/sqlite3,wago,ns/op,99627503,69572603,-30.167272183866732,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/ruby,wago,ns/op,1076685458.5,694525477.5,-35.49411557321594,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/esbuild,wago,ns/op,687801795.5,461399082.5,-32.91685402411835,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/isa_i32,wago,ns/op,394457,251001.5,-36.36784237572156,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/isa_i64,wago,ns/op,406746,259619.5,-36.171591115831504,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/isa_f32,wago,ns/op,258265,165716,-35.83489826341161,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/isa_f64,wago,ns/op,259126.5,163366.5,-36.954923560500376,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/isa_mem,wago,ns/op,189041.5,128293,-32.13500739255666,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/isa_bulk_mem,wago,ns/op,57638,45167,-21.63676741038898,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/isa_ctl,wago,ns/op,164875,115251,-30.097952994692946,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/isa_call,wago,ns/op,63180.5,49377.5,-21.846930619415804,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/isa_var,wago,ns/op,54651,37627.5,-31.149475764395895,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/isa_cvt,wago,ns/op,131112,90530.5,-30.951781682836042,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/isa_simd_v128,wago,ns/op,149164,96225,-35.490466868681445,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/isa_simd_i8x16,wago,ns/op,636645,385904,-39.38474345985596,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/isa_simd_i16x8,wago,ns/op,854187.5,514909.5,-39.719382454086485,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/isa_simd_i32x4,wago,ns/op,767127.5,479278,-37.52303235120629,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/isa_simd_i64x2,wago,ns/op,464951,294391,-36.68343545879028,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/isa_simd_f32x4,wago,ns/op,499489,302301.5,-39.47784635897887,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/isa_simd_f64x2,wago,ns/op,497198,301898,-39.28012582512399,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFull/isa_simd_reduce,wago,ns/op,151524.5,104129,-31.27910007952509,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFullWorkers/tiny/p1,wago,ns/op,16605.5,15417.5,-7.154256119960256,0.06493506493506493,6,6,reported,paired
explicit,BenchmarkCompileFullWorkers/tiny/p2,wago,ns/op,34277.5,34442.5,0.48136532710962854,1,6,6,reported,paired
explicit,BenchmarkCompileFullWorkers/tiny/p4,wago,ns/op,35038.5,35047.5,0.025686031080107696,0.8181818181818182,6,6,reported,paired
explicit,BenchmarkCompileFullWorkers/tiny/p8,wago,ns/op,34380,34543.5,0.47556719022687766,0.9372294372294372,6,6,reported,paired
explicit,BenchmarkCompileFullWorkers/tiny/auto,wago,ns/op,17561,16939.5,-3.5390923068162383,0.025974025974025976,6,6,reported,paired
explicit,BenchmarkCompileFullWorkers/fib_rec/p1,wago,ns/op,19860.5,18432,-7.192668865335716,0.008658008658008658,6,6,reported,paired
explicit,BenchmarkCompileFullWorkers/fib_rec/p2,wago,ns/op,19527.5,18576,-4.8726155421841,0.025974025974025976,6,6,reported,paired
explicit,BenchmarkCompileFullWorkers/fib_rec/p4,wago,ns/op,19515,18710.5,-4.122469894952596,0.008658008658008658,6,6,reported,paired
explicit,BenchmarkCompileFullWorkers/fib_rec/p8,wago,ns/op,19547,18401.5,-5.860234307054791,0.004329004329004329,6,6,reported,paired
explicit,BenchmarkCompileFullWorkers/fib_rec/auto,wago,ns/op,19862,18788.5,-5.404793072198166,0.008658008658008658,6,6,reported,paired
explicit,BenchmarkCompileFullWorkers/many_funcs/p1,wago,ns/op,455402,377697,-17.062946583458128,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFullWorkers/many_funcs/p2,wago,ns/op,393682.5,338712,-13.963155588577091,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFullWorkers/many_funcs/p4,wago,ns/op,323207.5,278190,-13.92835871692334,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFullWorkers/many_funcs/p8,wago,ns/op,318547.5,277743.5,-12.809392633751637,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFullWorkers/many_funcs/auto,wago,ns/op,326106.5,279372.5,-14.330901101327331,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileFullWorkers/json-as/p1,wago,ns/op,1775556.5,1245507,-29.85258424612227,0.0021645021645021645,6,6,reported,paired
