run,bounds,benchmark,version,unit,main_median,after_median,absolute_change,change_percent,p,prior_PR_median,change_vs_prior_percent,p_vs_prior,samples_each,note
cold-signals,signals,BenchmarkCompileFullWorkers/sqlite3/p2,final,ns/op,70669564.5,38880609.5,-31788955,-44.98252568119335,0.0021645021645021645,39513818.5,-1.6025001481443812,0.04112554112554113,6,"One timed operation; memory check, not a timing claim."
cold-signals,signals,BenchmarkCompileFullWorkers/sqlite3/p2,before,code-B,2628361,2628361,0,0,1,,,,6,"One timed operation; memory check, not a timing claim."
cold-signals,signals,BenchmarkCompileFullWorkers/sqlite3/p2,final,code-B,2628361,2628361,0,0,1,2628361,0,1,6,"One timed operation; memory check, not a timing claim."
cold-signals,signals,BenchmarkCompileFullWorkers/sqlite3/p2,before,B/op,14347188,14244724,-102464,-0.7141747916037611,0.6991341991341992,,,,6,"One timed operation; memory check, not a timing claim."
cold-signals,signals,BenchmarkCompileFullWorkers/sqlite3/p2,final,B/op,14347188,13072656,-1274532,-8.883496891516307,0.0021645021645021645,14244724,-8.228085008877672,0.0021645021645021645,6,"One timed operation; memory check, not a timing claim."
cold-signals,signals,BenchmarkCompileFullWorkers/sqlite3/p2,before,allocs/op,8253,8316.5,63.5,0.769417181630927,0.45454545454545453,,,,6,"One timed operation; memory check, not a timing claim."
cold-signals,signals,BenchmarkCompileFullWorkers/sqlite3/p2,final,allocs/op,8253,8231.5,-21.5,-0.26051132921361964,0.04112554112554113,8316.5,-1.0220645704322684,0.030303030303030304,6,"One timed operation; memory check, not a timing claim."
cold-signals,signals,BenchmarkCompileWorkers/json-as/p8,before,ns/op,1001152,744355.5,-256796.5,-25.650101083551746,0.06493506493506493,,,,6,"One timed operation; memory check, not a timing claim."
cold-signals,signals,BenchmarkCompileWorkers/json-as/p8,final,ns/op,1001152,760315.5,-240836.5,-24.05593755993096,0.025974025974025976,744355.5,2.1441367733562755,1,6,"One timed operation; memory check, not a timing claim."
cold-signals,signals,BenchmarkCompileWorkers/json-as/p8,before,code-B,57638,57638,0,0,1,,,,6,"One timed operation; memory check, not a timing claim."
cold-signals,signals,BenchmarkCompileWorkers/json-as/p8,final,code-B,57638,57638,0,0,1,57638,0,1,6,"One timed operation; memory check, not a timing claim."
cold-signals,signals,BenchmarkCompileWorkers/json-as/p8,before,B/op,746008,783972,37964,5.0889534696678895,0.13203463203463203,,,,6,"One timed operation; memory check, not a timing claim."
cold-signals,signals,BenchmarkCompileWorkers/json-as/p8,final,B/op,746008,731224,-14784,-1.9817481850060603,0.015151515151515152,783972,-6.728301520972691,0.004329004329004329,6,"One timed operation; memory check, not a timing claim."
cold-signals,signals,BenchmarkCompileWorkers/json-as/p8,before,allocs/op,572.5,606,33.5,5.85152838427947,0.17965367965367965,,,,6,"One timed operation; memory check, not a timing claim."
cold-signals,signals,BenchmarkCompileWorkers/json-as/p8,final,allocs/op,572.5,596,23.5,4.104803493449771,0.6688311688311688,606,-1.650165016501648,0.2878787878787879,6,"One timed operation; memory check, not a timing claim."
timed-signals,signals,BenchmarkCompileFullWorkers/esbuild/p4,before,ns/op,403761938.5,182788593,-220973345.5,-54.728622098687495,0.0021645021645021645,,,,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkCompileFullWorkers/esbuild/p4,final,ns/op,403761938.5,183259309.5,-220502629,-54.612039415894564,0.0021645021645021645,182788593,0.25751962541775697,0.48484848484848486,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkCompileFullWorkers/esbuild/p4,before,code-B,20163867,20163867,0,0,1,,,,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkCompileFullWorkers/esbuild/p4,final,code-B,20163867,20163867,0,0,1,20163867,0,1,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkCompileFullWorkers/esbuild/p4,before,B/op,180708396,181415158,706762,0.3911063435038109,0.48484848484848486,,,,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkCompileFullWorkers/esbuild/p4,final,B/op,180708396,160910138,-19798258,-10.955914854116688,0.0021645021645021645,181415158,-11.302815170494185,0.0021645021645021645,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkCompileFullWorkers/esbuild/p4,before,allocs/op,27927.5,27570,-357.5,-1.2801002596007471,0.329004329004329,,,,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkCompileFullWorkers/esbuild/p4,final,allocs/op,27927.5,23987,-3940.5,-14.109748455823112,0.004329004329004329,27570,-12.99601015596663,0.0021645021645021645,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkCompileFullWorkers/sqlite3/p2,before,ns/op,69009891.5,39093022.5,-29916869,-43.35156649246434,0.0021645021645021645,,,,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkCompileFullWorkers/sqlite3/p2,final,ns/op,69009891.5,39276228,-29733663.5,-43.08608933257053,0.0021645021645021645,39093022.5,0.4686398960326077,0.48484848484848486,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkCompileFullWorkers/sqlite3/p2,before,code-B,2628361,2628361,0,0,1,,,,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkCompileFullWorkers/sqlite3/p2,final,code-B,2628361,2628361,0,0,1,2628361,0,1,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkCompileFullWorkers/sqlite3/p2,before,B/op,14106205,14323135,216930,1.537833882323425,0.06493506493506493,,,,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkCompileFullWorkers/sqlite3/p2,final,B/op,14106205,12914735,-1191470,-8.446424818014487,0.0021645021645021645,14323135,-9.833042835943385,0.0021645021645021645,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkCompileFullWorkers/sqlite3/p2,before,allocs/op,8285,8269,-16,-0.19312009656005102,0.2878787878787879,,,,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkCompileFullWorkers/sqlite3/p2,final,allocs/op,8285,8274,-11,-0.13277006638503508,0.3722943722943723,8269,0.06046680372475688,1,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkCompileWorkers/json-as/p8,before,ns/op,491693.5,312027,-179666.5,-36.54034474728667,0.0021645021645021645,,,,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkCompileWorkers/json-as/p8,final,ns/op,491693.5,315048,-176645.5,-35.92593760137158,0.0021645021645021645,312027,0.9681854454902883,0.5887445887445888,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkCompileWorkers/json-as/p8,before,code-B,57638,57638,0,0,1,,,,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkCompileWorkers/json-as/p8,final,code-B,57638,57638,0,0,1,57638,0,1,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkCompileWorkers/json-as/p8,before,B/op,749554.5,753065.5,3511,0.46841156980579335,0.0021645021645021645,,,,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkCompileWorkers/json-as/p8,final,B/op,749554.5,728487.5,-21067,-2.8106028314151987,0.0021645021645021645,753065.5,-3.263726727621963,0.0021645021645021645,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkCompileWorkers/json-as/p8,before,allocs/op,629.5,596.5,-33,-5.242255758538528,0.0021645021645021645,,,,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkCompileWorkers/json-as/p8,final,allocs/op,629.5,584,-45.5,-7.227958697378867,0.0021645021645021645,596.5,-2.095557418273264,0.0021645021645021645,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkCompileCompact/json-as,before,ns/op,1215631,1080112.5,-135518.5,-11.147996390352011,0.0021645021645021645,,,,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkCompileCompact/json-as,final,ns/op,1215631,1060235,-155396,-12.783155414759905,0.0021645021645021645,1080112.5,-1.8403175595134713,0.09307359307359307,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkCompileCompact/json-as,before,B/op,136400.5,136932,531.5,0.389661328220936,0.0021645021645021645,,,,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkCompileCompact/json-as,final,B/op,136400.5,136517,116.5,0.08541024409733922,0.0021645021645021645,136932,-0.3030701370023037,0.0021645021645021645,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkCompileCompact/json-as,before,allocs/op,148,148,0,0,1,,,,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkCompileCompact/json-as,final,allocs/op,148,135,-13,-8.783783783783782,0.0021645021645021645,148,-8.783783783783782,0.0021645021645021645,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkExec/coremark.coremark_run,before,ns/op,32416637.5,32450483.5,33846,0.10440934844029304,0.5887445887445888,,,,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkExec/coremark.coremark_run,final,ns/op,32416637.5,32339465,-77172.5,-0.23806448154901627,0.8181818181818182,32450483.5,-0.34211662824684685,0.17965367965367965,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkExec/coremark.coremark_run,before,calls/batch,1,1,0,0,1,,,,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkExec/coremark.coremark_run,final,calls/batch,1,1,0,0,1,1,0,1,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkExec/coremark.coremark_run,before,B/op,0,0,0,0,1,,,,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkExec/coremark.coremark_run,final,B/op,0,0,0,0,1,0,0,1,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkExec/coremark.coremark_run,before,allocs/op,0,0,0,0,1,,,,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkExec/coremark.coremark_run,final,allocs/op,0,0,0,0,1,0,0,1,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkExec/coremark.coremark_run,before,B/call,0,0,0,0,1,,,,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkExec/coremark.coremark_run,final,B/call,0,0,0,0,1,0,0,1,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkExec/coremark.coremark_run,before,allocs/call,0,0,0,0,1,,,,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkExec/coremark.coremark_run,final,allocs/call,0,0,0,0,1,0,0,1,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkExec/isa_f32.min,before,ns/op,30879.5,31267,387.5,1.2548778315710996,0.17965367965367965,,,,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkExec/isa_f32.min,final,ns/op,30879.5,30504,-375.5,-1.216017098722455,0.3939393939393939,31267,-2.4402724917644836,0.008658008658008658,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkExec/isa_f32.min,before,calls/batch,65.5,65,-0.5,-0.7633587786259555,0.6753246753246753,,,,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkExec/isa_f32.min,final,calls/batch,65.5,66.5,1,1.526717557251911,0.41774891774891776,65,2.3076923076922995,0.08008658008658008,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkExec/isa_f32.min,before,B/op,0,0,0,0,1,,,,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkExec/isa_f32.min,final,B/op,0,0,0,0,1,0,0,1,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkExec/isa_f32.min,before,allocs/op,0,0,0,0,1,,,,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkExec/isa_f32.min,final,allocs/op,0,0,0,0,1,0,0,1,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkExec/isa_f32.min,before,B/call,0,0,0,0,1,,,,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkExec/isa_f32.min,final,B/call,0,0,0,0,1,0,0,1,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkExec/isa_f32.min,before,allocs/call,0,0,0,0,1,,,,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkExec/isa_f32.min,final,allocs/call,0,0,0,0,1,0,0,1,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkExec/tiny.add,before,ns/op,8.266,8.074,-0.19200000000000017,-2.3227679651584787,0.06493506493506493,,,,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkExec/tiny.add,final,ns/op,8.266,8.025500000000001,-0.24049999999999905,-2.9095088313573547,0.09307359307359307,8.074,-0.6006935843447914,1,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkExec/tiny.add,before,calls/batch,254233.5,258837.5,4604,1.8109336495780504,0.30952380952380953,,,,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkExec/tiny.add,final,calls/batch,254233.5,261822.5,7589,2.9850511439287075,0.13203463203463203,258837.5,1.153233206162163,0.48484848484848486,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkExec/tiny.add,before,B/op,0,0,0,0,1,,,,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkExec/tiny.add,final,B/op,0,0,0,0,1,0,0,1,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkExec/tiny.add,before,allocs/op,0,0,0,0,1,,,,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkExec/tiny.add,final,allocs/op,0,0,0,0,1,0,0,1,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkExec/tiny.add,before,B/call,0,0,0,0,1,,,,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkExec/tiny.add,final,B/call,0,0,0,0,1,0,0,1,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkExec/tiny.add,before,allocs/call,0,0,0,0,1,,,,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkExec/tiny.add,final,allocs/call,0,0,0,0,1,0,0,1,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkExecParallel/process/isa_bulk_mem.copy_fwd_64,before,ns/op,332.1,337.70000000000005,5.600000000000023,1.6862390846130726,0.9372294372294372,,,,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkExecParallel/process/isa_bulk_mem.copy_fwd_64,final,ns/op,332.1,352.8,20.69999999999999,6.233062330623307,0.5887445887445888,337.70000000000005,4.471424341131169,0.9372294372294372,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkExecParallel/process/isa_bulk_mem.copy_fwd_64,before,B/op,0,0,0,0,1,,,,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkExecParallel/process/isa_bulk_mem.copy_fwd_64,final,B/op,0,0,0,0,1,0,0,1,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkExecParallel/process/isa_bulk_mem.copy_fwd_64,before,allocs/op,0,0,0,0,1,,,,6,250 ms requested timing; batched allocation counters need per-call interpretation.
timed-signals,signals,BenchmarkExecParallel/process/isa_bulk_mem.copy_fwd_64,final,allocs/op,0,0,0,0,1,0,0,1,6,250 ms requested timing; batched allocation counters need per-call interpretation.
join-screen,explicit,BenchmarkCompileFullWorkers/esbuild/p4,before,ns/op,419122941,193327729,-225795212,-53.873264837583775,,,,,3,"One timed operation; memory check, not a timing claim."
join-screen,explicit,BenchmarkCompileFullWorkers/esbuild/p4,join,ns/op,419122941,197504358,-221618583,-52.87674840017884,,,,,3,"One timed operation; memory check, not a timing claim."
join-screen,explicit,BenchmarkCompileFullWorkers/esbuild/p4,before,code-B,26629248,26629248,0,0,,,,,3,"One timed operation; memory check, not a timing claim."
join-screen,explicit,BenchmarkCompileFullWorkers/esbuild/p4,join,code-B,26629248,26629248,0,0,,,,,3,"One timed operation; memory check, not a timing claim."
join-screen,explicit,BenchmarkCompileFullWorkers/esbuild/p4,before,B/op,187340832,188213000,872168,0.46555147144857756,,,,,3,"One timed operation; memory check, not a timing claim."
join-screen,explicit,BenchmarkCompileFullWorkers/esbuild/p4,join,B/op,187340832,171931552,-15409280,-8.225265061276122,,,,,3,"One timed operation; memory check, not a timing claim."
join-screen,explicit,BenchmarkCompileFullWorkers/esbuild/p4,before,allocs/op,28314,27818,-496,-1.7517835699653928,,,,,3,"One timed operation; memory check, not a timing claim."
join-screen,explicit,BenchmarkCompileFullWorkers/esbuild/p4,join,allocs/op,28314,27384,-930,-3.2845941936850975,,,,,3,"One timed operation; memory check, not a timing claim."
join-screen,explicit,BenchmarkCompileFullWorkers/esbuild/p2,before,ns/op,523105612,300082055,-223023557,-42.634518132449315,,,,,3,"One timed operation; memory check, not a timing claim."
join-screen,explicit,BenchmarkCompileFullWorkers/esbuild/p2,join,ns/op,523105612,295701139,-227404473,-43.47200025833406,,,,,3,"One timed operation; memory check, not a timing claim."
join-screen,explicit,BenchmarkCompileFullWorkers/esbuild/p2,before,code-B,26629248,26629248,0,0,,,,,3,"One timed operation; memory check, not a timing claim."
join-screen,explicit,BenchmarkCompileFullWorkers/esbuild/p2,join,code-B,26629248,26629248,0,0,,,,,3,"One timed operation; memory check, not a timing claim."
join-screen,explicit,BenchmarkCompileFullWorkers/esbuild/p2,before,B/op,178656360,177130160,-1526200,-0.8542656975659813,,,,,3,"One timed operation; memory check, not a timing claim."
join-screen,explicit,BenchmarkCompileFullWorkers/esbuild/p2,join,B/op,178656360,163756464,-14899896,-8.33997513438648,,,,,3,"One timed operation; memory check, not a timing claim."
join-screen,explicit,BenchmarkCompileFullWorkers/esbuild/p2,before,allocs/op,23998,24008,10,0.041670139178262566,,,,,3,"One timed operation; memory check, not a timing claim."
join-screen,explicit,BenchmarkCompileFullWorkers/esbuild/p2,join,allocs/op,23998,23220,-778,-3.241936828069003,,,,,3,"One timed operation; memory check, not a timing claim."
join-screen,explicit,BenchmarkCompileFullWorkers/sqlite3/p2,before,ns/op,76882783,43637702,-33245081,-43.241255977947624,,,,,3,"One timed operation; memory check, not a timing claim."
join-screen,explicit,BenchmarkCompileFullWorkers/sqlite3/p2,join,ns/op,76882783,44502610,-32380173,-42.116286295203444,,,,,3,"One timed operation; memory check, not a timing claim."
join-screen,explicit,BenchmarkCompileFullWorkers/sqlite3/p2,before,code-B,3648553,3648553,0,0,,,,,3,"One timed operation; memory check, not a timing claim."
join-screen,explicit,BenchmarkCompileFullWorkers/sqlite3/p2,join,code-B,3648553,3648553,0,0,,,,,3,"One timed operation; memory check, not a timing claim."
join-screen,explicit,BenchmarkCompileFullWorkers/sqlite3/p2,before,B/op,14763032,14485104,-277928,-1.882594307185681,,,,,3,"One timed operation; memory check, not a timing claim."
join-screen,explicit,BenchmarkCompileFullWorkers/sqlite3/p2,join,B/op,14763032,14503312,-259720,-1.7592592090838743,,,,,3,"One timed operation; memory check, not a timing claim."
join-screen,explicit,BenchmarkCompileFullWorkers/sqlite3/p2,before,allocs/op,8300,8398,98,1.1807228915662549,,,,,3,"One timed operation; memory check, not a timing claim."
join-screen,explicit,BenchmarkCompileFullWorkers/sqlite3/p2,join,allocs/op,8300,8302,2,0.02409638554217164,,,,,3,"One timed operation; memory check, not a timing claim."
join-screen,explicit,BenchmarkCompileWorkers/json-as/p8,before,ns/op,779550,750196,-29354,-3.765505740491304,,,,,3,"One timed operation; memory check, not a timing claim."
join-screen,explicit,BenchmarkCompileWorkers/json-as/p8,join,ns/op,779550,791671,12121,1.5548714001667685,,,,,3,"One timed operation; memory check, not a timing claim."
join-screen,explicit,BenchmarkCompileWorkers/json-as/p8,before,code-B,57638,57638,0,0,,,,,3,"One timed operation; memory check, not a timing claim."
join-screen,explicit,BenchmarkCompileWorkers/json-as/p8,join,code-B,57638,57638,0,0,,,,,3,"One timed operation; memory check, not a timing claim."
join-screen,explicit,BenchmarkCompileWorkers/json-as/p8,before,B/op,759560,763232,3672,0.48343777976722624,,,,,3,"One timed operation; memory check, not a timing claim."
join-screen,explicit,BenchmarkCompileWorkers/json-as/p8,join,B/op,759560,771496,11936,1.5714360945810801,,,,,3,"One timed operation; memory check, not a timing claim."
join-screen,explicit,BenchmarkCompileWorkers/json-as/p8,before,allocs/op,611,604,-7,-1.1456628477905073,,,,,3,"One timed operation; memory check, not a timing claim."
join-screen,explicit,BenchmarkCompileWorkers/json-as/p8,join,allocs/op,611,579,-32,-5.237315875613746,,,,,3,"One timed operation; memory check, not a timing claim."
