# round 1
goos: linux
goarch: amd64
pkg: github.com/wago-org/wago/bench/suite
cpu: AMD Ryzen 7 8845HS w/ Radeon 780M Graphics     
BenchmarkWorkerLifecycleDiagnostic/many_funcs/callers=4/full/public/requested=0-16   	     633	    197055 ns/op	         4.000 backend-worker-limit	      2053 body-bytes	         4.000 callers	       301.0 functions	        16.00 gomaxprocs	        17.00 largest-body-bytes	         4.000 phase-input-workers	         0 requested-workers	         4.000 validation-worker-limit	  288598 B/op	     159 allocs/op
BenchmarkWorkerLifecycleDiagnostic/many_funcs/callers=4/full/public/requested=1-16   	     681	    171906 ns/op	         1.000 backend-worker-limit	      2053 body-bytes	         4.000 callers	       301.0 functions	        16.00 gomaxprocs	        17.00 largest-body-bytes	         1.000 phase-input-workers	         1.000 requested-workers	         1.000 validation-worker-limit	  179867 B/op	      96 allocs/op
BenchmarkWorkerLifecycleDiagnostic/many_funcs/callers=4/full/public/requested=2-16   	     648	    190550 ns/op	         2.000 backend-worker-limit	      2053 body-bytes	         4.000 callers	       301.0 functions	        16.00 gomaxprocs	        17.00 largest-body-bytes	         2.000 phase-input-workers	         2.000 requested-workers	         2.000 validation-worker-limit	  240403 B/op	     129 allocs/op
BenchmarkWorkerLifecycleDiagnostic/many_funcs/callers=4/full/public/requested=4-16   	     595	    198725 ns/op	         4.000 backend-worker-limit	      2053 body-bytes	         4.000 callers	       301.0 functions	        16.00 gomaxprocs	        17.00 largest-body-bytes	         4.000 phase-input-workers	         4.000 requested-workers	         4.000 validation-worker-limit	  288593 B/op	     159 allocs/op
BenchmarkWorkerLifecycleDiagnostic/many_funcs/callers=16/full/public/requested=0-16  	     822	    135722 ns/op	         4.000 backend-worker-limit	      2053 body-bytes	        16.00 callers	       301.0 functions	        16.00 gomaxprocs	        17.00 largest-body-bytes	         4.000 phase-input-workers	         0 requested-workers	         4.000 validation-worker-limit	  289687 B/op	     158 allocs/op
BenchmarkWorkerLifecycleDiagnostic/many_funcs/callers=16/full/public/requested=1-16  	    1040	    118673 ns/op	         1.000 backend-worker-limit	      2053 body-bytes	        16.00 callers	       301.0 functions	        16.00 gomaxprocs	        17.00 largest-body-bytes	         1.000 phase-input-workers	         1.000 requested-workers	         1.000 validation-worker-limit	  179592 B/op	      96 allocs/op
BenchmarkWorkerLifecycleDiagnostic/many_funcs/callers=16/full/public/requested=2-16  	     979	    129504 ns/op	         2.000 backend-worker-limit	      2053 body-bytes	        16.00 callers	       301.0 functions	        16.00 gomaxprocs	        17.00 largest-body-bytes	         2.000 phase-input-workers	         2.000 requested-workers	         2.000 validation-worker-limit	  240608 B/op	     128 allocs/op
BenchmarkWorkerLifecycleDiagnostic/many_funcs/callers=16/full/public/requested=4-16  	     894	    137134 ns/op	         4.000 backend-worker-limit	      2053 body-bytes	        16.00 callers	       301.0 functions	        16.00 gomaxprocs	        17.00 largest-body-bytes	         4.000 phase-input-workers	         4.000 requested-workers	         4.000 validation-worker-limit	  289766 B/op	     158 allocs/op
BenchmarkWorkerLifecycleDiagnostic/json-as/callers=1/full/public/requested=0-16      	      99	   1217480 ns/op	         4.000 backend-worker-limit	     16651 body-bytes	         1.000 callers	        43.00 functions	        16.00 gomaxprocs	      2445 largest-body-bytes	         4.000 phase-input-workers	         0 requested-workers	         4.000 validation-worker-limit	  614459 B/op	     659 allocs/op
BenchmarkWorkerLifecycleDiagnostic/json-as/callers=1/full/public/requested=1-16      	      76	   1530003 ns/op	         1.000 backend-worker-limit	     16651 body-bytes	         1.000 callers	        43.00 functions	        16.00 gomaxprocs	      2445 largest-body-bytes	         1.000 phase-input-workers	         1.000 requested-workers	         1.000 validation-worker-limit	  306600 B/op	     408 allocs/op
BenchmarkWorkerLifecycleDiagnostic/json-as/callers=1/full/public/requested=2-16      	      97	   1298685 ns/op	         2.000 backend-worker-limit	     16651 body-bytes	         1.000 callers	        43.00 functions	        16.00 gomaxprocs	      2445 largest-body-bytes	         2.000 phase-input-workers	         2.000 requested-workers	         2.000 validation-worker-limit	  492018 B/op	     519 allocs/op
BenchmarkWorkerLifecycleDiagnostic/json-as/callers=1/full/public/requested=4-16      	     100	   1171612 ns/op	         4.000 backend-worker-limit	     16651 body-bytes	         1.000 callers	        43.00 functions	        16.00 gomaxprocs	      2445 largest-body-bytes	         4.000 phase-input-workers	         4.000 requested-workers	         4.000 validation-worker-limit	  613881 B/op	     658 allocs/op
BenchmarkWorkerLifecycleDiagnostic/json-as/callers=4/full/public/requested=0-16      	     208	    583967 ns/op	         4.000 backend-worker-limit	     16651 body-bytes	         4.000 callers	        43.00 functions	        16.00 gomaxprocs	      2445 largest-body-bytes	         4.000 phase-input-workers	         0 requested-workers	         4.000 validation-worker-limit	  614423 B/op	     662 allocs/op
BenchmarkWorkerLifecycleDiagnostic/json-as/callers=4/full/public/requested=1-16      	     206	    562429 ns/op	         1.000 backend-worker-limit	     16651 body-bytes	         4.000 callers	        43.00 functions	        16.00 gomaxprocs	      2445 largest-body-bytes	         1.000 phase-input-workers	         1.000 requested-workers	         1.000 validation-worker-limit	  307459 B/op	     413 allocs/op
BenchmarkWorkerLifecycleDiagnostic/json-as/callers=4/full/public/requested=2-16      	     218	    547558 ns/op	         2.000 backend-worker-limit	     16651 body-bytes	         4.000 callers	        43.00 functions	        16.00 gomaxprocs	      2445 largest-body-bytes	         2.000 phase-input-workers	         2.000 requested-workers	         2.000 validation-worker-limit	  493066 B/op	     525 allocs/op
BenchmarkWorkerLifecycleDiagnostic/json-as/callers=4/full/public/requested=4-16      	     204	    575760 ns/op	         4.000 backend-worker-limit	     16651 body-bytes	         4.000 callers	        43.00 functions	        16.00 gomaxprocs	      2445 largest-body-bytes	         4.000 phase-input-workers	         4.000 requested-workers	         4.000 validation-worker-limit	  613783 B/op	     663 allocs/op
BenchmarkWorkerLifecycleDiagnostic/json-as/callers=16/full/public/requested=0-16     	     291	    420457 ns/op	         4.000 backend-worker-limit	     16651 body-bytes	        16.00 callers	        43.00 functions	        16.00 gomaxprocs	      2445 largest-body-bytes	         4.000 phase-input-workers	         0 requested-workers	         4.000 validation-worker-limit	  621689 B/op	     646 allocs/op
BenchmarkWorkerLifecycleDiagnostic/json-as/callers=16/full/public/requested=1-16     	     393	    346102 ns/op	         1.000 backend-worker-limit	     16651 body-bytes	        16.00 callers	        43.00 functions	        16.00 gomaxprocs	      2445 largest-body-bytes	         1.000 phase-input-workers	         1.000 requested-workers	         1.000 validation-worker-limit	  306897 B/op	     412 allocs/op
BenchmarkWorkerLifecycleDiagnostic/json-as/callers=16/full/public/requested=2-16     	     325	    387781 ns/op	         2.000 backend-worker-limit	     16651 body-bytes	        16.00 callers	        43.00 functions	        16.00 gomaxprocs	      2445 largest-body-bytes	         2.000 phase-input-workers	         2.000 requested-workers	         2.000 validation-worker-limit	  498299 B/op	     520 allocs/op
BenchmarkWorkerLifecycleDiagnostic/json-as/callers=16/full/public/requested=4-16     	     284	    411216 ns/op	         4.000 backend-worker-limit	     16651 body-bytes	        16.00 callers	        43.00 functions	        16.00 gomaxprocs	      2445 largest-body-bytes	         4.000 phase-input-workers	         4.000 requested-workers	         4.000 validation-worker-limit	  622702 B/op	     647 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=1/full/public/requested=0-16          	      12	   9288986 ns/op	         4.000 backend-worker-limit	    176047 body-bytes	         1.000 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         4.000 phase-input-workers	         0 requested-workers	         4.000 validation-worker-limit	 3921205 B/op	    2163 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=1/full/public/requested=1-16          	       7	  15015139 ns/op	         1.000 backend-worker-limit	    176047 body-bytes	         1.000 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         1.000 phase-input-workers	         1.000 requested-workers	         1.000 validation-worker-limit	 2271578 B/op	    1534 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=1/full/public/requested=2-16          	      10	  11927525 ns/op	         2.000 backend-worker-limit	    176047 body-bytes	         1.000 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         2.000 phase-input-workers	         2.000 requested-workers	         2.000 validation-worker-limit	 3364034 B/op	    1809 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=1/full/public/requested=4-16          	      12	   9252624 ns/op	         4.000 backend-worker-limit	    176047 body-bytes	         1.000 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         4.000 phase-input-workers	         4.000 requested-workers	         4.000 validation-worker-limit	 3923996 B/op	    2166 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=4/full/public/requested=0-16          	      34	   3690656 ns/op	         4.000 backend-worker-limit	    176047 body-bytes	         4.000 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         4.000 phase-input-workers	         0 requested-workers	         4.000 validation-worker-limit	 3925655 B/op	    2167 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=4/full/public/requested=1-16          	      24	   4281975 ns/op	         1.000 backend-worker-limit	    176047 body-bytes	         4.000 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         1.000 phase-input-workers	         1.000 requested-workers	         1.000 validation-worker-limit	 2270724 B/op	    1535 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=4/full/public/requested=2-16          	      30	   3730703 ns/op	         2.000 backend-worker-limit	    176047 body-bytes	         4.000 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         2.000 phase-input-workers	         2.000 requested-workers	         2.000 validation-worker-limit	 3324332 B/op	    1799 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=4/full/public/requested=4-16          	      33	   3737920 ns/op	         4.000 backend-worker-limit	    176047 body-bytes	         4.000 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         4.000 phase-input-workers	         4.000 requested-workers	         4.000 validation-worker-limit	 3928666 B/op	    2167 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=16/full/public/requested=0-16         	      52	   2676164 ns/op	         4.000 backend-worker-limit	    176047 body-bytes	        16.00 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         4.000 phase-input-workers	         0 requested-workers	         4.000 validation-worker-limit	 3897720 B/op	    2111 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=16/full/public/requested=1-16         	      50	   2528208 ns/op	         1.000 backend-worker-limit	    176047 body-bytes	        16.00 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         1.000 phase-input-workers	         1.000 requested-workers	         1.000 validation-worker-limit	 2270050 B/op	    1535 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=16/full/public/requested=2-16         	      40	   2578708 ns/op	         2.000 backend-worker-limit	    176047 body-bytes	        16.00 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         2.000 phase-input-workers	         2.000 requested-workers	         2.000 validation-worker-limit	 3328464 B/op	    1794 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=16/full/public/requested=4-16         	      44	   2566018 ns/op	         4.000 backend-worker-limit	    176047 body-bytes	        16.00 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         4.000 phase-input-workers	         4.000 requested-workers	         4.000 validation-worker-limit	 3885950 B/op	    2112 allocs/op
PASS
# round 4
goos: linux
goarch: amd64
pkg: github.com/wago-org/wago/bench/suite
cpu: AMD Ryzen 7 8845HS w/ Radeon 780M Graphics     
BenchmarkWorkerLifecycleDiagnostic/tiny/callers=1/full/public/requested=0-16         	    6420	     18718 ns/op	         1.000 backend-worker-limit	         9.000 body-bytes	         1.000 callers	         2.000 functions	        16.00 gomaxprocs	         6.000 largest-body-bytes	         1.000 phase-input-workers	         0 requested-workers	         1.000 validation-worker-limit	   18258 B/op	      99 allocs/op
BenchmarkWorkerLifecycleDiagnostic/tiny/callers=1/full/public/requested=1-16         	    5340	     18907 ns/op	         1.000 backend-worker-limit	         9.000 body-bytes	         1.000 callers	         2.000 functions	        16.00 gomaxprocs	         6.000 largest-body-bytes	         1.000 phase-input-workers	         1.000 requested-workers	         1.000 validation-worker-limit	   18257 B/op	      99 allocs/op
BenchmarkWorkerLifecycleDiagnostic/tiny/callers=1/full/public/requested=2-16         	    3949	     29783 ns/op	         2.000 backend-worker-limit	         9.000 body-bytes	         1.000 callers	         2.000 functions	        16.00 gomaxprocs	         6.000 largest-body-bytes	         2.000 phase-input-workers	         2.000 requested-workers	         2.000 validation-worker-limit	   27081 B/op	     116 allocs/op
BenchmarkWorkerLifecycleDiagnostic/tiny/callers=1/full/public/requested=4-16         	    3980	     31164 ns/op	         2.000 backend-worker-limit	         9.000 body-bytes	         1.000 callers	         2.000 functions	        16.00 gomaxprocs	         6.000 largest-body-bytes	         2.000 phase-input-workers	         4.000 requested-workers	         2.000 validation-worker-limit	   27084 B/op	     116 allocs/op
BenchmarkWorkerLifecycleDiagnostic/tiny/callers=4/full/public/requested=0-16         	   13561	      8485 ns/op	         1.000 backend-worker-limit	         9.000 body-bytes	         4.000 callers	         2.000 functions	        16.00 gomaxprocs	         6.000 largest-body-bytes	         1.000 phase-input-workers	         0 requested-workers	         1.000 validation-worker-limit	   18284 B/op	      99 allocs/op
BenchmarkWorkerLifecycleDiagnostic/tiny/callers=4/full/public/requested=1-16         	   14112	      8376 ns/op	         1.000 backend-worker-limit	         9.000 body-bytes	         4.000 callers	         2.000 functions	        16.00 gomaxprocs	         6.000 largest-body-bytes	         1.000 phase-input-workers	         1.000 requested-workers	         1.000 validation-worker-limit	   18282 B/op	      99 allocs/op
BenchmarkWorkerLifecycleDiagnostic/tiny/callers=4/full/public/requested=2-16         	    7621	     16083 ns/op	         2.000 backend-worker-limit	         9.000 body-bytes	         4.000 callers	         2.000 functions	        16.00 gomaxprocs	         6.000 largest-body-bytes	         2.000 phase-input-workers	         2.000 requested-workers	         2.000 validation-worker-limit	   27149 B/op	     117 allocs/op
BenchmarkWorkerLifecycleDiagnostic/tiny/callers=4/full/public/requested=4-16         	    6661	     16513 ns/op	         2.000 backend-worker-limit	         9.000 body-bytes	         4.000 callers	         2.000 functions	        16.00 gomaxprocs	         6.000 largest-body-bytes	         2.000 phase-input-workers	         4.000 requested-workers	         2.000 validation-worker-limit	   27148 B/op	     117 allocs/op
BenchmarkWorkerLifecycleDiagnostic/tiny/callers=16/full/public/requested=0-16        	   11239	     11351 ns/op	         1.000 backend-worker-limit	         9.000 body-bytes	        16.00 callers	         2.000 functions	        16.00 gomaxprocs	         6.000 largest-body-bytes	         1.000 phase-input-workers	         0 requested-workers	         1.000 validation-worker-limit	   18333 B/op	      99 allocs/op
BenchmarkWorkerLifecycleDiagnostic/tiny/callers=16/full/public/requested=1-16        	   10453	     11080 ns/op	         1.000 backend-worker-limit	         9.000 body-bytes	        16.00 callers	         2.000 functions	        16.00 gomaxprocs	         6.000 largest-body-bytes	         1.000 phase-input-workers	         1.000 requested-workers	         1.000 validation-worker-limit	   18337 B/op	      99 allocs/op
BenchmarkWorkerLifecycleDiagnostic/tiny/callers=16/full/public/requested=2-16        	    7419	     16483 ns/op	         2.000 backend-worker-limit	         9.000 body-bytes	        16.00 callers	         2.000 functions	        16.00 gomaxprocs	         6.000 largest-body-bytes	         2.000 phase-input-workers	         2.000 requested-workers	         2.000 validation-worker-limit	   27197 B/op	     117 allocs/op
BenchmarkWorkerLifecycleDiagnostic/tiny/callers=16/full/public/requested=4-16        	    7377	     16239 ns/op	         2.000 backend-worker-limit	         9.000 body-bytes	        16.00 callers	         2.000 functions	        16.00 gomaxprocs	         6.000 largest-body-bytes	         2.000 phase-input-workers	         4.000 requested-workers	         2.000 validation-worker-limit	   27200 B/op	     118 allocs/op
BenchmarkWorkerLifecycleDiagnostic/many_funcs/callers=1/full/public/requested=0-16   	     320	    364458 ns/op	         4.000 backend-worker-limit	      2053 body-bytes	         1.000 callers	       301.0 functions	        16.00 gomaxprocs	        17.00 largest-body-bytes	         4.000 phase-input-workers	         0 requested-workers	         4.000 validation-worker-limit	  287989 B/op	     156 allocs/op
BenchmarkWorkerLifecycleDiagnostic/many_funcs/callers=1/full/public/requested=1-16   	     259	    443180 ns/op	         1.000 backend-worker-limit	      2053 body-bytes	         1.000 callers	       301.0 functions	        16.00 gomaxprocs	        17.00 largest-body-bytes	         1.000 phase-input-workers	         1.000 requested-workers	         1.000 validation-worker-limit	  179387 B/op	      93 allocs/op
BenchmarkWorkerLifecycleDiagnostic/many_funcs/callers=1/full/public/requested=2-16   	     294	    396611 ns/op	         2.000 backend-worker-limit	      2053 body-bytes	         1.000 callers	       301.0 functions	        16.00 gomaxprocs	        17.00 largest-body-bytes	         2.000 phase-input-workers	         2.000 requested-workers	         2.000 validation-worker-limit	  239774 B/op	     125 allocs/op
BenchmarkWorkerLifecycleDiagnostic/many_funcs/callers=1/full/public/requested=4-16   	     325	    373566 ns/op	         4.000 backend-worker-limit	      2053 body-bytes	         1.000 callers	       301.0 functions	        16.00 gomaxprocs	        17.00 largest-body-bytes	         4.000 phase-input-workers	         4.000 requested-workers	         4.000 validation-worker-limit	  288043 B/op	     156 allocs/op
BenchmarkWorkerLifecycleDiagnostic/many_funcs/callers=4/full/public/requested=0-16   	     614	    197960 ns/op	         4.000 backend-worker-limit	      2053 body-bytes	         4.000 callers	       301.0 functions	        16.00 gomaxprocs	        17.00 largest-body-bytes	         4.000 phase-input-workers	         0 requested-workers	         4.000 validation-worker-limit	  288577 B/op	     159 allocs/op
BenchmarkWorkerLifecycleDiagnostic/many_funcs/callers=4/full/public/requested=1-16   	     680	    172144 ns/op	         1.000 backend-worker-limit	      2053 body-bytes	         4.000 callers	       301.0 functions	        16.00 gomaxprocs	        17.00 largest-body-bytes	         1.000 phase-input-workers	         1.000 requested-workers	         1.000 validation-worker-limit	  179880 B/op	      97 allocs/op
BenchmarkWorkerLifecycleDiagnostic/many_funcs/callers=4/full/public/requested=2-16   	     634	    191048 ns/op	         2.000 backend-worker-limit	      2053 body-bytes	         4.000 callers	       301.0 functions	        16.00 gomaxprocs	        17.00 largest-body-bytes	         2.000 phase-input-workers	         2.000 requested-workers	         2.000 validation-worker-limit	  240396 B/op	     129 allocs/op
BenchmarkWorkerLifecycleDiagnostic/many_funcs/callers=4/full/public/requested=4-16   	     584	    196108 ns/op	         4.000 backend-worker-limit	      2053 body-bytes	         4.000 callers	       301.0 functions	        16.00 gomaxprocs	        17.00 largest-body-bytes	         4.000 phase-input-workers	         4.000 requested-workers	         4.000 validation-worker-limit	  288599 B/op	     159 allocs/op
BenchmarkWorkerLifecycleDiagnostic/many_funcs/callers=16/full/public/requested=0-16  	     898	    134847 ns/op	         4.000 backend-worker-limit	      2053 body-bytes	        16.00 callers	       301.0 functions	        16.00 gomaxprocs	        17.00 largest-body-bytes	         4.000 phase-input-workers	         0 requested-workers	         4.000 validation-worker-limit	  290408 B/op	     158 allocs/op
BenchmarkWorkerLifecycleDiagnostic/many_funcs/callers=16/full/public/requested=1-16  	     951	    122482 ns/op	         1.000 backend-worker-limit	      2053 body-bytes	        16.00 callers	       301.0 functions	        16.00 gomaxprocs	        17.00 largest-body-bytes	         1.000 phase-input-workers	         1.000 requested-workers	         1.000 validation-worker-limit	  179577 B/op	      96 allocs/op
BenchmarkWorkerLifecycleDiagnostic/many_funcs/callers=16/full/public/requested=2-16  	     940	    129704 ns/op	         2.000 backend-worker-limit	      2053 body-bytes	        16.00 callers	       301.0 functions	        16.00 gomaxprocs	        17.00 largest-body-bytes	         2.000 phase-input-workers	         2.000 requested-workers	         2.000 validation-worker-limit	  240480 B/op	     128 allocs/op
BenchmarkWorkerLifecycleDiagnostic/many_funcs/callers=16/full/public/requested=4-16  	     829	    138242 ns/op	         4.000 backend-worker-limit	      2053 body-bytes	        16.00 callers	       301.0 functions	        16.00 gomaxprocs	        17.00 largest-body-bytes	         4.000 phase-input-workers	         4.000 requested-workers	         4.000 validation-worker-limit	  289765 B/op	     158 allocs/op
BenchmarkWorkerLifecycleDiagnostic/json-as/callers=1/full/public/requested=0-16      	      97	   1185450 ns/op	         4.000 backend-worker-limit	     16651 body-bytes	         1.000 callers	        43.00 functions	        16.00 gomaxprocs	      2445 largest-body-bytes	         4.000 phase-input-workers	         0 requested-workers	         4.000 validation-worker-limit	  613674 B/op	     659 allocs/op
BenchmarkWorkerLifecycleDiagnostic/json-as/callers=1/full/public/requested=1-16      	      81	   1548399 ns/op	         1.000 backend-worker-limit	     16651 body-bytes	         1.000 callers	        43.00 functions	        16.00 gomaxprocs	      2445 largest-body-bytes	         1.000 phase-input-workers	         1.000 requested-workers	         1.000 validation-worker-limit	  306577 B/op	     407 allocs/op
BenchmarkWorkerLifecycleDiagnostic/json-as/callers=1/full/public/requested=2-16      	      88	   1245025 ns/op	         2.000 backend-worker-limit	     16651 body-bytes	         1.000 callers	        43.00 functions	        16.00 gomaxprocs	      2445 largest-body-bytes	         2.000 phase-input-workers	         2.000 requested-workers	         2.000 validation-worker-limit	  491695 B/op	     519 allocs/op
BenchmarkWorkerLifecycleDiagnostic/json-as/callers=1/full/public/requested=4-16      	      93	   1179844 ns/op	         4.000 backend-worker-limit	     16651 body-bytes	         1.000 callers	        43.00 functions	        16.00 gomaxprocs	      2445 largest-body-bytes	         4.000 phase-input-workers	         4.000 requested-workers	         4.000 validation-worker-limit	  614715 B/op	     658 allocs/op
BenchmarkWorkerLifecycleDiagnostic/json-as/callers=4/full/public/requested=0-16      	     208	    592191 ns/op	         4.000 backend-worker-limit	     16651 body-bytes	         4.000 callers	        43.00 functions	        16.00 gomaxprocs	      2445 largest-body-bytes	         4.000 phase-input-workers	         0 requested-workers	         4.000 validation-worker-limit	  612799 B/op	     662 allocs/op
BenchmarkWorkerLifecycleDiagnostic/json-as/callers=4/full/public/requested=1-16      	     199	    536009 ns/op	         1.000 backend-worker-limit	     16651 body-bytes	         4.000 callers	        43.00 functions	        16.00 gomaxprocs	      2445 largest-body-bytes	         1.000 phase-input-workers	         1.000 requested-workers	         1.000 validation-worker-limit	  307449 B/op	     413 allocs/op
BenchmarkWorkerLifecycleDiagnostic/json-as/callers=4/full/public/requested=2-16      	     217	    556318 ns/op	         2.000 backend-worker-limit	     16651 body-bytes	         4.000 callers	        43.00 functions	        16.00 gomaxprocs	      2445 largest-body-bytes	         2.000 phase-input-workers	         2.000 requested-workers	         2.000 validation-worker-limit	  493152 B/op	     525 allocs/op
BenchmarkWorkerLifecycleDiagnostic/json-as/callers=4/full/public/requested=4-16      	     204	    579141 ns/op	         4.000 backend-worker-limit	     16651 body-bytes	         4.000 callers	        43.00 functions	        16.00 gomaxprocs	      2445 largest-body-bytes	         4.000 phase-input-workers	         4.000 requested-workers	         4.000 validation-worker-limit	  615493 B/op	     662 allocs/op
BenchmarkWorkerLifecycleDiagnostic/json-as/callers=16/full/public/requested=0-16     	     301	    386503 ns/op	         4.000 backend-worker-limit	     16651 body-bytes	        16.00 callers	        43.00 functions	        16.00 gomaxprocs	      2445 largest-body-bytes	         4.000 phase-input-workers	         0 requested-workers	         4.000 validation-worker-limit	  622736 B/op	     644 allocs/op
BenchmarkWorkerLifecycleDiagnostic/json-as/callers=16/full/public/requested=1-16     	     386	    335068 ns/op	         1.000 backend-worker-limit	     16651 body-bytes	        16.00 callers	        43.00 functions	        16.00 gomaxprocs	      2445 largest-body-bytes	         1.000 phase-input-workers	         1.000 requested-workers	         1.000 validation-worker-limit	  307013 B/op	     413 allocs/op
BenchmarkWorkerLifecycleDiagnostic/json-as/callers=16/full/public/requested=2-16     	     318	    388360 ns/op	         2.000 backend-worker-limit	     16651 body-bytes	        16.00 callers	        43.00 functions	        16.00 gomaxprocs	      2445 largest-body-bytes	         2.000 phase-input-workers	         2.000 requested-workers	         2.000 validation-worker-limit	  496900 B/op	     521 allocs/op
BenchmarkWorkerLifecycleDiagnostic/json-as/callers=16/full/public/requested=4-16     	     310	    406447 ns/op	         4.000 backend-worker-limit	     16651 body-bytes	        16.00 callers	        43.00 functions	        16.00 gomaxprocs	      2445 largest-body-bytes	         4.000 phase-input-workers	         4.000 requested-workers	         4.000 validation-worker-limit	  622295 B/op	     643 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=1/full/public/requested=0-16          	      12	   9349444 ns/op	         4.000 backend-worker-limit	    176047 body-bytes	         1.000 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         4.000 phase-input-workers	         0 requested-workers	         4.000 validation-worker-limit	 3928014 B/op	    2163 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=1/full/public/requested=1-16          	       7	  15317952 ns/op	         1.000 backend-worker-limit	    176047 body-bytes	         1.000 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         1.000 phase-input-workers	         1.000 requested-workers	         1.000 validation-worker-limit	 2271619 B/op	    1535 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=1/full/public/requested=2-16          	      10	  11278823 ns/op	         2.000 backend-worker-limit	    176047 body-bytes	         1.000 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         2.000 phase-input-workers	         2.000 requested-workers	         2.000 validation-worker-limit	 3345996 B/op	    1806 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=1/full/public/requested=4-16          	      12	   9347968 ns/op	         4.000 backend-worker-limit	    176047 body-bytes	         1.000 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         4.000 phase-input-workers	         4.000 requested-workers	         4.000 validation-worker-limit	 3917413 B/op	    2160 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=4/full/public/requested=0-16          	      32	   3607571 ns/op	         4.000 backend-worker-limit	    176047 body-bytes	         4.000 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         4.000 phase-input-workers	         0 requested-workers	         4.000 validation-worker-limit	 3913224 B/op	    2168 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=4/full/public/requested=1-16          	      22	   4736174 ns/op	         1.000 backend-worker-limit	    176047 body-bytes	         4.000 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         1.000 phase-input-workers	         1.000 requested-workers	         1.000 validation-worker-limit	 2270476 B/op	    1535 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=4/full/public/requested=2-16          	      31	   3695208 ns/op	         2.000 backend-worker-limit	    176047 body-bytes	         4.000 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         2.000 phase-input-workers	         2.000 requested-workers	         2.000 validation-worker-limit	 3330328 B/op	    1802 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=4/full/public/requested=4-16          	      33	   3796717 ns/op	         4.000 backend-worker-limit	    176047 body-bytes	         4.000 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         4.000 phase-input-workers	         4.000 requested-workers	         4.000 validation-worker-limit	 3915783 B/op	    2170 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=16/full/public/requested=0-16         	      46	   2578124 ns/op	         4.000 backend-worker-limit	    176047 body-bytes	        16.00 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         4.000 phase-input-workers	         0 requested-workers	         4.000 validation-worker-limit	 3914841 B/op	    2128 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=16/full/public/requested=1-16         	      48	   2314526 ns/op	         1.000 backend-worker-limit	    176047 body-bytes	        16.00 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         1.000 phase-input-workers	         1.000 requested-workers	         1.000 validation-worker-limit	 2270020 B/op	    1534 allocs/op
