# round 1
goos: linux
goarch: amd64
pkg: github.com/wago-org/wago/bench/suite
cpu: AMD Ryzen 7 8845HS w/ Radeon 780M Graphics     
BenchmarkWorkerLifecycleDiagnostic/many_funcs/callers=4/backend/raw/requested=0-16    	    1090	    104809 ns/op	         1.000 backend-worker-limit	      2053 body-bytes	         4.000 callers	       301.0 functions	        16.00 gomaxprocs	        17.00 largest-body-bytes	         0 phase-input-workers	         0 requested-workers	   68825 B/op	      30 allocs/op
BenchmarkWorkerLifecycleDiagnostic/many_funcs/callers=4/backend/raw/requested=1-16    	    1170	     99101 ns/op	         1.000 backend-worker-limit	      2053 body-bytes	         4.000 callers	       301.0 functions	        16.00 gomaxprocs	        17.00 largest-body-bytes	         1.000 phase-input-workers	         1.000 requested-workers	   68825 B/op	      30 allocs/op
BenchmarkWorkerLifecycleDiagnostic/many_funcs/callers=4/backend/raw/requested=2-16    	     898	    118407 ns/op	         2.000 backend-worker-limit	      2053 body-bytes	         4.000 callers	       301.0 functions	        16.00 gomaxprocs	        17.00 largest-body-bytes	         2.000 phase-input-workers	         2.000 requested-workers	  144419 B/op	      56 allocs/op
BenchmarkWorkerLifecycleDiagnostic/many_funcs/callers=4/backend/raw/requested=4-16    	     957	    121887 ns/op	         4.000 backend-worker-limit	      2053 body-bytes	         4.000 callers	       301.0 functions	        16.00 gomaxprocs	        17.00 largest-body-bytes	         4.000 phase-input-workers	         4.000 requested-workers	  190862 B/op	      82 allocs/op
BenchmarkWorkerLifecycleDiagnostic/many_funcs/callers=16/validate/raw/requested=0-16  	   22375	      5169 ns/op	      2053 body-bytes	        16.00 callers	       301.0 functions	        16.00 gomaxprocs	        17.00 largest-body-bytes	         0 phase-input-workers	         0 requested-workers	         1.000 validation-worker-limit	    1552 B/op	      11 allocs/op
BenchmarkWorkerLifecycleDiagnostic/many_funcs/callers=16/validate/raw/requested=1-16  	   21600	      4966 ns/op	      2053 body-bytes	        16.00 callers	       301.0 functions	        16.00 gomaxprocs	        17.00 largest-body-bytes	         1.000 phase-input-workers	         1.000 requested-workers	         1.000 validation-worker-limit	    1552 B/op	      11 allocs/op
BenchmarkWorkerLifecycleDiagnostic/many_funcs/callers=16/validate/raw/requested=2-16  	   21876	      5478 ns/op	      2053 body-bytes	        16.00 callers	       301.0 functions	        16.00 gomaxprocs	        17.00 largest-body-bytes	         2.000 phase-input-workers	         2.000 requested-workers	         2.000 validation-worker-limit	    2568 B/op	      17 allocs/op
BenchmarkWorkerLifecycleDiagnostic/many_funcs/callers=16/validate/raw/requested=4-16  	   19524	      6311 ns/op	      2053 body-bytes	        16.00 callers	       301.0 functions	        16.00 gomaxprocs	        17.00 largest-body-bytes	         4.000 phase-input-workers	         4.000 requested-workers	         4.000 validation-worker-limit	    4264 B/op	      21 allocs/op
BenchmarkWorkerLifecycleDiagnostic/many_funcs/callers=16/backend/raw/requested=0-16   	    1496	     79414 ns/op	         1.000 backend-worker-limit	      2053 body-bytes	        16.00 callers	       301.0 functions	        16.00 gomaxprocs	        17.00 largest-body-bytes	         0 phase-input-workers	         0 requested-workers	   68828 B/op	      30 allocs/op
BenchmarkWorkerLifecycleDiagnostic/many_funcs/callers=16/backend/raw/requested=1-16   	    1608	     78320 ns/op	         1.000 backend-worker-limit	      2053 body-bytes	        16.00 callers	       301.0 functions	        16.00 gomaxprocs	        17.00 largest-body-bytes	         1.000 phase-input-workers	         1.000 requested-workers	   68838 B/op	      30 allocs/op
BenchmarkWorkerLifecycleDiagnostic/many_funcs/callers=16/backend/raw/requested=2-16   	    1363	     83595 ns/op	         2.000 backend-worker-limit	      2053 body-bytes	        16.00 callers	       301.0 functions	        16.00 gomaxprocs	        17.00 largest-body-bytes	         2.000 phase-input-workers	         2.000 requested-workers	  145525 B/op	      56 allocs/op
BenchmarkWorkerLifecycleDiagnostic/many_funcs/callers=16/backend/raw/requested=4-16   	    1326	     87572 ns/op	         4.000 backend-worker-limit	      2053 body-bytes	        16.00 callers	       301.0 functions	        16.00 gomaxprocs	        17.00 largest-body-bytes	         4.000 phase-input-workers	         4.000 requested-workers	  193114 B/op	      81 allocs/op
BenchmarkWorkerLifecycleDiagnostic/json-as/callers=1/validate/raw/requested=0-16      	     607	    186482 ns/op	     16651 body-bytes	         1.000 callers	        43.00 functions	        16.00 gomaxprocs	      2445 largest-body-bytes	         0 phase-input-workers	         0 requested-workers	         1.000 validation-worker-limit	    7600 B/op	      48 allocs/op
BenchmarkWorkerLifecycleDiagnostic/json-as/callers=1/validate/raw/requested=1-16      	     656	    184757 ns/op	     16651 body-bytes	         1.000 callers	        43.00 functions	        16.00 gomaxprocs	      2445 largest-body-bytes	         1.000 phase-input-workers	         1.000 requested-workers	         1.000 validation-worker-limit	    7600 B/op	      48 allocs/op
BenchmarkWorkerLifecycleDiagnostic/json-as/callers=1/validate/raw/requested=2-16      	    1053	    114795 ns/op	     16651 body-bytes	         1.000 callers	        43.00 functions	        16.00 gomaxprocs	      2445 largest-body-bytes	         2.000 phase-input-workers	         2.000 requested-workers	         2.000 validation-worker-limit	   10778 B/op	      59 allocs/op
BenchmarkWorkerLifecycleDiagnostic/json-as/callers=1/validate/raw/requested=4-16      	    1418	     82593 ns/op	     16651 body-bytes	         1.000 callers	        43.00 functions	        16.00 gomaxprocs	      2445 largest-body-bytes	         4.000 phase-input-workers	         4.000 requested-workers	         4.000 validation-worker-limit	   15738 B/op	      74 allocs/op
BenchmarkWorkerLifecycleDiagnostic/json-as/callers=1/backend/raw/requested=0-16       	     123	    959938 ns/op	         1.000 backend-worker-limit	     16651 body-bytes	         1.000 callers	        43.00 functions	        16.00 gomaxprocs	      2445 largest-body-bytes	         0 phase-input-workers	         0 requested-workers	  133816 B/op	     126 allocs/op
BenchmarkWorkerLifecycleDiagnostic/json-as/callers=1/backend/raw/requested=1-16       	     128	    942240 ns/op	         1.000 backend-worker-limit	     16651 body-bytes	         1.000 callers	        43.00 functions	        16.00 gomaxprocs	      2445 largest-body-bytes	         1.000 phase-input-workers	         1.000 requested-workers	  133817 B/op	     126 allocs/op
BenchmarkWorkerLifecycleDiagnostic/json-as/callers=1/backend/raw/requested=2-16       	     176	    672318 ns/op	         2.000 backend-worker-limit	     16651 body-bytes	         1.000 callers	        43.00 functions	        16.00 gomaxprocs	      2445 largest-body-bytes	         2.000 phase-input-workers	         2.000 requested-workers	  407077 B/op	     230 allocs/op
BenchmarkWorkerLifecycleDiagnostic/json-as/callers=1/backend/raw/requested=4-16       	     206	    572056 ns/op	         4.000 backend-worker-limit	     16651 body-bytes	         1.000 callers	        43.00 functions	        16.00 gomaxprocs	      2445 largest-body-bytes	         4.000 phase-input-workers	         4.000 requested-workers	  527158 B/op	     363 allocs/op
BenchmarkWorkerLifecycleDiagnostic/json-as/callers=4/validate/raw/requested=0-16      	    2347	     52753 ns/op	     16651 body-bytes	         4.000 callers	        43.00 functions	        16.00 gomaxprocs	      2445 largest-body-bytes	         0 phase-input-workers	         0 requested-workers	         1.000 validation-worker-limit	    7600 B/op	      48 allocs/op
BenchmarkWorkerLifecycleDiagnostic/json-as/callers=4/validate/raw/requested=1-16      	    2280	     51081 ns/op	     16651 body-bytes	         4.000 callers	        43.00 functions	        16.00 gomaxprocs	      2445 largest-body-bytes	         1.000 phase-input-workers	         1.000 requested-workers	         1.000 validation-worker-limit	    7600 B/op	      48 allocs/op
BenchmarkWorkerLifecycleDiagnostic/json-as/callers=4/validate/raw/requested=2-16      	    2883	     42339 ns/op	     16651 body-bytes	         4.000 callers	        43.00 functions	        16.00 gomaxprocs	      2445 largest-body-bytes	         2.000 phase-input-workers	         2.000 requested-workers	         2.000 validation-worker-limit	   10779 B/op	      59 allocs/op
BenchmarkWorkerLifecycleDiagnostic/json-as/callers=4/validate/raw/requested=4-16      	    2595	     42214 ns/op	     16651 body-bytes	         4.000 callers	        43.00 functions	        16.00 gomaxprocs	      2445 largest-body-bytes	         4.000 phase-input-workers	         4.000 requested-workers	         4.000 validation-worker-limit	   15536 B/op	      73 allocs/op
BenchmarkWorkerLifecycleDiagnostic/json-as/callers=4/backend/raw/requested=0-16       	     361	    302764 ns/op	         1.000 backend-worker-limit	     16651 body-bytes	         4.000 callers	        43.00 functions	        16.00 gomaxprocs	      2445 largest-body-bytes	         0 phase-input-workers	         0 requested-workers	  133822 B/op	     126 allocs/op
BenchmarkWorkerLifecycleDiagnostic/json-as/callers=4/backend/raw/requested=1-16       	     381	    289236 ns/op	         1.000 backend-worker-limit	     16651 body-bytes	         4.000 callers	        43.00 functions	        16.00 gomaxprocs	      2445 largest-body-bytes	         1.000 phase-input-workers	         1.000 requested-workers	  133822 B/op	     126 allocs/op
BenchmarkWorkerLifecycleDiagnostic/json-as/callers=4/backend/raw/requested=2-16       	     370	    338567 ns/op	         2.000 backend-worker-limit	     16651 body-bytes	         4.000 callers	        43.00 functions	        16.00 gomaxprocs	      2445 largest-body-bytes	         2.000 phase-input-workers	         2.000 requested-workers	  407019 B/op	     230 allocs/op
BenchmarkWorkerLifecycleDiagnostic/json-as/callers=4/backend/raw/requested=4-16       	     316	    392595 ns/op	         4.000 backend-worker-limit	     16651 body-bytes	         4.000 callers	        43.00 functions	        16.00 gomaxprocs	      2445 largest-body-bytes	         4.000 phase-input-workers	         4.000 requested-workers	  528623 B/op	     363 allocs/op
BenchmarkWorkerLifecycleDiagnostic/json-as/callers=16/validate/raw/requested=0-16     	    3151	     36686 ns/op	     16651 body-bytes	        16.00 callers	        43.00 functions	        16.00 gomaxprocs	      2445 largest-body-bytes	         0 phase-input-workers	         0 requested-workers	         1.000 validation-worker-limit	    7602 B/op	      48 allocs/op
BenchmarkWorkerLifecycleDiagnostic/json-as/callers=16/validate/raw/requested=1-16     	    2962	     35115 ns/op	     16651 body-bytes	        16.00 callers	        43.00 functions	        16.00 gomaxprocs	      2445 largest-body-bytes	         1.000 phase-input-workers	         1.000 requested-workers	         1.000 validation-worker-limit	    7601 B/op	      48 allocs/op
BenchmarkWorkerLifecycleDiagnostic/json-as/callers=16/validate/raw/requested=2-16     	    2575	     47103 ns/op	     16651 body-bytes	        16.00 callers	        43.00 functions	        16.00 gomaxprocs	      2445 largest-body-bytes	         2.000 phase-input-workers	         2.000 requested-workers	         2.000 validation-worker-limit	   10484 B/op	      59 allocs/op
BenchmarkWorkerLifecycleDiagnostic/json-as/callers=16/validate/raw/requested=4-16     	    2726	     46664 ns/op	     16651 body-bytes	        16.00 callers	        43.00 functions	        16.00 gomaxprocs	      2445 largest-body-bytes	         4.000 phase-input-workers	         4.000 requested-workers	         4.000 validation-worker-limit	   14441 B/op	      69 allocs/op
BenchmarkWorkerLifecycleDiagnostic/json-as/callers=16/backend/raw/requested=0-16      	     511	    227534 ns/op	         1.000 backend-worker-limit	     16651 body-bytes	        16.00 callers	        43.00 functions	        16.00 gomaxprocs	      2445 largest-body-bytes	         0 phase-input-workers	         0 requested-workers	  133837 B/op	     126 allocs/op
BenchmarkWorkerLifecycleDiagnostic/json-as/callers=16/backend/raw/requested=1-16      	     552	    229811 ns/op	         1.000 backend-worker-limit	     16651 body-bytes	        16.00 callers	        43.00 functions	        16.00 gomaxprocs	      2445 largest-body-bytes	         1.000 phase-input-workers	         1.000 requested-workers	  133837 B/op	     126 allocs/op
BenchmarkWorkerLifecycleDiagnostic/json-as/callers=16/backend/raw/requested=2-16      	     531	    250636 ns/op	         2.000 backend-worker-limit	     16651 body-bytes	        16.00 callers	        43.00 functions	        16.00 gomaxprocs	      2445 largest-body-bytes	         2.000 phase-input-workers	         2.000 requested-workers	  418851 B/op	     227 allocs/op
BenchmarkWorkerLifecycleDiagnostic/json-as/callers=16/backend/raw/requested=4-16      	     469	    266350 ns/op	         4.000 backend-worker-limit	     16651 body-bytes	        16.00 callers	        43.00 functions	        16.00 gomaxprocs	      2445 largest-body-bytes	         4.000 phase-input-workers	         4.000 requested-workers	  538072 B/op	     349 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=1/validate/raw/requested=0-16          	      55	   2224410 ns/op	    176047 body-bytes	         1.000 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         0 phase-input-workers	         0 requested-workers	         1.000 validation-worker-limit	   47296 B/op	     264 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=1/validate/raw/requested=1-16          	      60	   2154596 ns/op	    176047 body-bytes	         1.000 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         1.000 phase-input-workers	         1.000 requested-workers	         1.000 validation-worker-limit	   47296 B/op	     264 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=1/validate/raw/requested=2-16          	      88	   1154951 ns/op	    176047 body-bytes	         1.000 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         2.000 phase-input-workers	         2.000 requested-workers	         2.000 validation-worker-limit	   60082 B/op	     279 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=1/validate/raw/requested=4-16          	     182	    637403 ns/op	    176047 body-bytes	         1.000 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         4.000 phase-input-workers	         4.000 requested-workers	         4.000 validation-worker-limit	   74676 B/op	     300 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=1/backend/raw/requested=0-16           	      10	  10271527 ns/op	         1.000 backend-worker-limit	    176047 body-bytes	         1.000 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         0 phase-input-workers	         0 requested-workers	 1148824 B/op	     531 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=1/backend/raw/requested=1-16           	      10	  10592666 ns/op	         1.000 backend-worker-limit	    176047 body-bytes	         1.000 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         1.000 phase-input-workers	         1.000 requested-workers	 1148824 B/op	     531 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=1/backend/raw/requested=2-16           	      16	   7058580 ns/op	         2.000 backend-worker-limit	    176047 body-bytes	         1.000 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         2.000 phase-input-workers	         2.000 requested-workers	 3366026 B/op	     797 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=1/backend/raw/requested=4-16           	      24	   5211575 ns/op	         4.000 backend-worker-limit	    176047 body-bytes	         1.000 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         4.000 phase-input-workers	         4.000 requested-workers	 3954515 B/op	    1153 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=4/validate/raw/requested=0-16          	     194	    581593 ns/op	    176047 body-bytes	         4.000 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         0 phase-input-workers	         0 requested-workers	         1.000 validation-worker-limit	   47299 B/op	     264 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=4/validate/raw/requested=1-16          	     198	    591052 ns/op	    176047 body-bytes	         4.000 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         1.000 phase-input-workers	         1.000 requested-workers	         1.000 validation-worker-limit	   47299 B/op	     264 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=4/validate/raw/requested=2-16          	     284	    422501 ns/op	    176047 body-bytes	         4.000 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         2.000 phase-input-workers	         2.000 requested-workers	         2.000 validation-worker-limit	   59972 B/op	     279 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=4/validate/raw/requested=4-16          	     312	    412337 ns/op	    176047 body-bytes	         4.000 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         4.000 phase-input-workers	         4.000 requested-workers	         4.000 validation-worker-limit	   74594 B/op	     300 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=4/backend/raw/requested=0-16           	      36	   3097841 ns/op	         1.000 backend-worker-limit	    176047 body-bytes	         4.000 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         0 phase-input-workers	         0 requested-workers	 1148851 B/op	     531 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=4/backend/raw/requested=1-16           	      30	   3361427 ns/op	         1.000 backend-worker-limit	    176047 body-bytes	         4.000 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         1.000 phase-input-workers	         1.000 requested-workers	 1148856 B/op	     531 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=4/backend/raw/requested=2-16           	      50	   2393938 ns/op	         2.000 backend-worker-limit	    176047 body-bytes	         4.000 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         2.000 phase-input-workers	         2.000 requested-workers	 3362552 B/op	     795 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=4/backend/raw/requested=4-16           	      48	   2212691 ns/op	         4.000 backend-worker-limit	    176047 body-bytes	         4.000 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         4.000 phase-input-workers	         4.000 requested-workers	 3954342 B/op	    1159 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=16/validate/raw/requested=0-16         	     319	    340447 ns/op	    176047 body-bytes	        16.00 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         0 phase-input-workers	         0 requested-workers	         1.000 validation-worker-limit	   47311 B/op	     264 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=16/validate/raw/requested=1-16         	     346	    349030 ns/op	    176047 body-bytes	        16.00 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         1.000 phase-input-workers	         1.000 requested-workers	         1.000 validation-worker-limit	   47309 B/op	     264 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=16/validate/raw/requested=2-16         	     361	    344374 ns/op	    176047 body-bytes	        16.00 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         2.000 phase-input-workers	         2.000 requested-workers	         2.000 validation-worker-limit	   58387 B/op	     279 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=16/validate/raw/requested=4-16         	     342	    349521 ns/op	    176047 body-bytes	        16.00 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         4.000 phase-input-workers	         4.000 requested-workers	         4.000 validation-worker-limit	   70999 B/op	     297 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=16/backend/raw/requested=0-16          	      66	   1830951 ns/op	         1.000 backend-worker-limit	    176047 body-bytes	        16.00 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         0 phase-input-workers	         0 requested-workers	 1148875 B/op	     531 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=16/backend/raw/requested=1-16          	      64	   1759732 ns/op	         1.000 backend-worker-limit	    176047 body-bytes	        16.00 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         1.000 phase-input-workers	         1.000 requested-workers	 1148872 B/op	     531 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=16/backend/raw/requested=2-16          	      68	   1693759 ns/op	         2.000 backend-worker-limit	    176047 body-bytes	        16.00 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         2.000 phase-input-workers	         2.000 requested-workers	 3425423 B/op	     781 allocs/op
BenchmarkWorkerLifecycleDiagnostic/lua/callers=16/backend/raw/requested=4-16          	      58	   2103277 ns/op	         4.000 backend-worker-limit	    176047 body-bytes	        16.00 callers	       359.0 functions	        16.00 gomaxprocs	     20934 largest-body-bytes	         4.000 phase-input-workers	         4.000 requested-workers	 4092275 B/op	    1105 allocs/op
PASS
# round 3
goos: linux
goarch: amd64
pkg: github.com/wago-org/wago/bench/suite
cpu: AMD Ryzen 7 8845HS w/ Radeon 780M Graphics     
BenchmarkWorkerLifecycleDiagnostic/tiny/callers=1/validate/raw/requested=0-16         	  129678	       847.1 ns/op	         9.000 body-bytes	         1.000 callers	         2.000 functions	        16.00 gomaxprocs	         6.000 largest-body-bytes	         0 phase-input-workers	         0 requested-workers	         1.000 validation-worker-limit	    1560 B/op	      11 allocs/op
BenchmarkWorkerLifecycleDiagnostic/tiny/callers=1/validate/raw/requested=1-16         	  138276	       863.3 ns/op	         9.000 body-bytes	         1.000 callers	         2.000 functions	        16.00 gomaxprocs	         6.000 largest-body-bytes	         1.000 phase-input-workers	         1.000 requested-workers	         1.000 validation-worker-limit	    1560 B/op	      11 allocs/op
BenchmarkWorkerLifecycleDiagnostic/tiny/callers=1/validate/raw/requested=2-16         	   31046	      3714 ns/op	         9.000 body-bytes	         1.000 callers	         2.000 functions	        16.00 gomaxprocs	         6.000 largest-body-bytes	         2.000 phase-input-workers	         2.000 requested-workers	         2.000 validation-worker-limit	    2577 B/op	      17 allocs/op
BenchmarkWorkerLifecycleDiagnostic/tiny/callers=1/validate/raw/requested=4-16         	   32908	      3613 ns/op	         9.000 body-bytes	         1.000 callers	         2.000 functions	        16.00 gomaxprocs	         6.000 largest-body-bytes	         4.000 phase-input-workers	         4.000 requested-workers	         2.000 validation-worker-limit	    2576 B/op	      17 allocs/op
BenchmarkWorkerLifecycleDiagnostic/tiny/callers=1/backend/raw/requested=0-16          	   12789	     10503 ns/op	         1.000 backend-worker-limit	         9.000 body-bytes	         1.000 callers	         2.000 functions	        16.00 gomaxprocs	         6.000 largest-body-bytes	         0 phase-input-workers	         0 requested-workers	    7896 B/op	      21 allocs/op
BenchmarkWorkerLifecycleDiagnostic/tiny/callers=1/backend/raw/requested=1-16          	    9849	     10399 ns/op	         1.000 backend-worker-limit	         9.000 body-bytes	         1.000 callers	         2.000 functions	        16.00 gomaxprocs	         6.000 largest-body-bytes	         1.000 phase-input-workers	         1.000 requested-workers	    7896 B/op	      21 allocs/op
BenchmarkWorkerLifecycleDiagnostic/tiny/callers=1/backend/raw/requested=2-16          	    8935	     13561 ns/op	         2.000 backend-worker-limit	         9.000 body-bytes	         1.000 callers	         2.000 functions	        16.00 gomaxprocs	         6.000 largest-body-bytes	         2.000 phase-input-workers	         2.000 requested-workers	   17185 B/op	      44 allocs/op
BenchmarkWorkerLifecycleDiagnostic/tiny/callers=1/backend/raw/requested=4-16          	    8034	     14084 ns/op	         2.000 backend-worker-limit	         9.000 body-bytes	         1.000 callers	         2.000 functions	        16.00 gomaxprocs	         6.000 largest-body-bytes	         4.000 phase-input-workers	         4.000 requested-workers	   17186 B/op	      44 allocs/op
BenchmarkWorkerLifecycleDiagnostic/tiny/callers=4/validate/raw/requested=0-16         	  330297	       326.4 ns/op	         9.000 body-bytes	         4.000 callers	         2.000 functions	        16.00 gomaxprocs	         6.000 largest-body-bytes	         0 phase-input-workers	         0 requested-workers	         1.000 validation-worker-limit	    1560 B/op	      11 allocs/op
BenchmarkWorkerLifecycleDiagnostic/tiny/callers=4/validate/raw/requested=1-16         	  348339	       341.4 ns/op	         9.000 body-bytes	         4.000 callers	         2.000 functions	        16.00 gomaxprocs	         6.000 largest-body-bytes	         1.000 phase-input-workers	         1.000 requested-workers	         1.000 validation-worker-limit	    1560 B/op	      11 allocs/op
BenchmarkWorkerLifecycleDiagnostic/tiny/callers=4/validate/raw/requested=2-16         	   90598	      1344 ns/op	         9.000 body-bytes	         4.000 callers	         2.000 functions	        16.00 gomaxprocs	         6.000 largest-body-bytes	         2.000 phase-input-workers	         2.000 requested-workers	         2.000 validation-worker-limit	    2577 B/op	      17 allocs/op
BenchmarkWorkerLifecycleDiagnostic/tiny/callers=4/validate/raw/requested=4-16         	   92086	      1384 ns/op	         9.000 body-bytes	         4.000 callers	         2.000 functions	        16.00 gomaxprocs	         6.000 largest-body-bytes	         4.000 phase-input-workers	         4.000 requested-workers	         2.000 validation-worker-limit	    2576 B/op	      17 allocs/op
BenchmarkWorkerLifecycleDiagnostic/tiny/callers=4/backend/raw/requested=0-16          	   10000	     10855 ns/op	         1.000 backend-worker-limit	         9.000 body-bytes	         4.000 callers	         2.000 functions	        16.00 gomaxprocs	         6.000 largest-body-bytes	         0 phase-input-workers	         0 requested-workers	    7896 B/op	      21 allocs/op
BenchmarkWorkerLifecycleDiagnostic/tiny/callers=4/backend/raw/requested=1-16          	    9823	     10796 ns/op	         1.000 backend-worker-limit	         9.000 body-bytes	         4.000 callers	         2.000 functions	        16.00 gomaxprocs	         6.000 largest-body-bytes	         1.000 phase-input-workers	         1.000 requested-workers	    7896 B/op	      21 allocs/op
BenchmarkWorkerLifecycleDiagnostic/tiny/callers=4/backend/raw/requested=2-16          	   21871	      5384 ns/op	         2.000 backend-worker-limit	         9.000 body-bytes	         4.000 callers	         2.000 functions	        16.00 gomaxprocs	         6.000 largest-body-bytes	         2.000 phase-input-workers	         2.000 requested-workers	   17163 B/op	      44 allocs/op
BenchmarkWorkerLifecycleDiagnostic/tiny/callers=4/backend/raw/requested=4-16          	   22272	      5633 ns/op	         2.000 backend-worker-limit	         9.000 body-bytes	         4.000 callers	         2.000 functions	        16.00 gomaxprocs	         6.000 largest-body-bytes	         4.000 phase-input-workers	         4.000 requested-workers	   17163 B/op	      44 allocs/op
BenchmarkWorkerLifecycleDiagnostic/tiny/callers=16/validate/raw/requested=0-16        	  305578	       415.2 ns/op	         9.000 body-bytes	        16.00 callers	         2.000 functions	        16.00 gomaxprocs	         6.000 largest-body-bytes	         0 phase-input-workers	         0 requested-workers	         1.000 validation-worker-limit	    1560 B/op	      11 allocs/op
BenchmarkWorkerLifecycleDiagnostic/tiny/callers=16/validate/raw/requested=1-16        	  270446	       409.1 ns/op	         9.000 body-bytes	        16.00 callers	         2.000 functions	        16.00 gomaxprocs	         6.000 largest-body-bytes	         1.000 phase-input-workers	         1.000 requested-workers	         1.000 validation-worker-limit	    1560 B/op	      11 allocs/op
BenchmarkWorkerLifecycleDiagnostic/tiny/callers=16/validate/raw/requested=2-16        	  125244	       981.0 ns/op	         9.000 body-bytes	        16.00 callers	         2.000 functions	        16.00 gomaxprocs	         6.000 largest-body-bytes	         2.000 phase-input-workers	         2.000 requested-workers	         2.000 validation-worker-limit	    2576 B/op	      17 allocs/op
BenchmarkWorkerLifecycleDiagnostic/tiny/callers=16/validate/raw/requested=4-16        	  124389	       959.9 ns/op	         9.000 body-bytes	        16.00 callers	         2.000 functions	        16.00 gomaxprocs	         6.000 largest-body-bytes	         4.000 phase-input-workers	         4.000 requested-workers	         2.000 validation-worker-limit	    2576 B/op	      17 allocs/op
BenchmarkWorkerLifecycleDiagnostic/tiny/callers=16/backend/raw/requested=0-16         	    9888	     11153 ns/op	         1.000 backend-worker-limit	         9.000 body-bytes	        16.00 callers	         2.000 functions	        16.00 gomaxprocs	         6.000 largest-body-bytes	         0 phase-input-workers	         0 requested-workers	    7896 B/op	      21 allocs/op
BenchmarkWorkerLifecycleDiagnostic/tiny/callers=16/backend/raw/requested=1-16         	   10000	     11238 ns/op	         1.000 backend-worker-limit	         9.000 body-bytes	        16.00 callers	         2.000 functions	        16.00 gomaxprocs	         6.000 largest-body-bytes	         1.000 phase-input-workers	         1.000 requested-workers	    7896 B/op	      21 allocs/op
BenchmarkWorkerLifecycleDiagnostic/tiny/callers=16/backend/raw/requested=2-16         	   23648	      5183 ns/op	         2.000 backend-worker-limit	         9.000 body-bytes	        16.00 callers	         2.000 functions	        16.00 gomaxprocs	         6.000 largest-body-bytes	         2.000 phase-input-workers	         2.000 requested-workers	   17161 B/op	      44 allocs/op
BenchmarkWorkerLifecycleDiagnostic/tiny/callers=16/backend/raw/requested=4-16         	   23758	      5179 ns/op	         2.000 backend-worker-limit	         9.000 body-bytes	        16.00 callers	         2.000 functions	        16.00 gomaxprocs	         6.000 largest-body-bytes	         4.000 phase-input-workers	         4.000 requested-workers	   17162 B/op	      44 allocs/op
