stage,bounds,benchmark,engine,kind,unit,main_median,branch_median,absolute_increase,increase_percent,p,unadjusted_p_below_005,samples_each,benchtime,note
full screen,explicit,BenchmarkWazeroInstantiate/float,wazero,time,ns/op,7440.5,7605.5,165,2.2175929037027142,0.025974025974025976,true,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroExec/isa_simd_f64x2.sqrt,wazero,time,ns/op,16279.5,16440.5,161,0.9889738628336309,0.3939393939393939,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,signals,BenchmarkWazeroInstantiate/isa_ctl,wazero,time,ns/op,7718.5,7877,158.5,2.05350780592084,0.30952380952380953,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,signals,BenchmarkWazeroExec/isa_i32.and,wazero,time,ns/op,13006,13161,155,1.1917576503152283,0.30952380952380953,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroExec/isa_i32.rotr,wazero,time,ns/op,27135.5,27290.5,155,0.5712074588638538,0.06493506493506493,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,signals,BenchmarkWazeroExec/isa_f32.mul,wazero,time,ns/op,38912.5,39065,152.5,0.3919049148731091,0.5887445887445888,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,signals,BenchmarkWazeroExec/isa_simd_i16x8.extmul_high_s,wazero,time,ns/op,11344,11495.5,151.5,1.3355077574047858,0.45670995670995673,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,signals,BenchmarkWazeroExec/json-as-simd.deserializeN,wazero,time,ns/op,74996,75147,151,0.20134407168381774,0.48484848484848486,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,signals,BenchmarkWazeroInstantiate/isa_simd_f64x2,wazero,time,ns/op,7807,7957.5,150.5,1.9277571410272865,0.17965367965367965,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroExec/memory_tree.run,wazero,time,ns/op,20487,20636,149,0.7272904768877764,0.6991341991341992,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroExec/isa_i32.div_s,wazero,time,ns/op,163025,163166,141,0.08648980217758062,0.6991341991341992,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroExec/isa_simd_f32x4.min,wazero,time,ns/op,9764.5,9901.5,137,1.4030416303958182,0.30952380952380953,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroExec/isa_f64.add,wazero,time,ns/op,38885,39021,136,0.34974926064035294,0.5086580086580087,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroExec/isa_i32.shl,wazero,time,ns/op,27170,27302.5,132.5,0.48767022451232656,0.17965367965367965,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroExec/raytrace.render,wazero,time,ns/op,336170.5,336302,131.5,0.0391170551848008,0.6991341991341992,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroExec/isa_simd_f32x4.pmin,wazero,time,ns/op,3712,3842.5,130.5,3.515625,0.3939393939393939,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,signals,BenchmarkWazeroInstantiate/arith,wazero,time,ns/op,7482.5,7611.5,129,1.7240227196792413,0.48484848484848486,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroExec/isa_ctl.select,wazero,time,ns/op,19814.5,19942.5,128,0.645991571828719,0.8181818181818182,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,signals,BenchmarkWazeroExec/isa_call.call_indirect,wazero,time,ns/op,71136,71262,126,0.1771255060728727,0.8181818181818182,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroExec/isa_simd_i64x2.mul,wazero,time,ns/op,11878,11998.5,120.5,1.014480552281527,0.17965367965367965,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,signals,BenchmarkWazeroExec/isa_i64.shl,wazero,time,ns/op,13661,13780,119,0.8710928921747962,0.13203463203463203,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroExec/json-as.serializeN,wazero,time,ns/op,29579.5,29698.5,119,0.40230565087306935,0.17965367965367965,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,signals,BenchmarkWazeroExec/isa_simd_i16x8.le_u,wazero,time,ns/op,3725.5,3842.5,117,3.140518051268293,0.8181818181818182,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,signals,BenchmarkWazeroExec/isa_ctl.br_table,wazero,time,ns/op,19498,19612.5,114.5,0.5872397168940502,0.30952380952380953,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroExec/isa_i32.shr_u,wazero,time,ns/op,27194,27308.5,114.5,0.4210487607560598,0.48484848484848486,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroExec/isa_simd_i16x8.extend_high_u,wazero,time,ns/op,3266,3380.5,114.5,3.50581751377832,0.09307359307359307,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,signals,BenchmarkWazeroExec/isa_ctl.if_else,wazero,time,ns/op,9656.5,9769.5,113,1.1701962408740219,0.48484848484848486,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroInstantiate/isa_simd_i64x2,wazero,time,ns/op,7682,7793.5,111.5,1.4514449362145188,0.329004329004329,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,signals,BenchmarkWazeroExec/isa_i32.popcnt,wazero,time,ns/op,13261,13372,111,0.8370409471382345,0.30952380952380953,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroExec/sha256.hashN,wazero,time,ns/op,50486.5,50597,110.5,0.2188703910946499,0.6991341991341992,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroInstantiate/memory,wazero,time,ns/op,11571.5,11680.5,109,0.9419694940154599,0.5887445887445888,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,signals,BenchmarkWazeroExec/isa_mem.load_i32,wazero,time,ns/op,9459,9567.5,108.5,1.1470557141346926,0.5887445887445888,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,signals,BenchmarkWazeroExec/isa_f32.abs,wazero,time,ns/op,39309.5,39417.5,108,0.27474274666430265,0.6991341991341992,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,signals,BenchmarkWazeroInstantiate/isa_f32,wazero,time,ns/op,7666.5,7770.5,104,1.3565512293745474,0.7835497835497836,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroInstantiate/fib_rec,wazero,time,ns/op,7438.5,7540.5,102,1.3712442024601756,0.06493506493506493,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,signals,BenchmarkWazeroExec/isa_simd_i32x4.trunc_sat_f32x4_u,wazero,time,ns/op,9988.5,10085.5,97,0.9711167843019508,0.24025974025974026,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroExec/isa_simd_i64x2.extmul_low_s,wazero,time,ns/op,14875.5,14971.5,96,0.6453564586064386,0.9372294372294372,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroExec/isa_simd_f32x4.ge,wazero,time,ns/op,3713.5,3809,95.5,2.571697859162514,0.33116883116883117,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,signals,BenchmarkWazeroExec/isa_f32.min,wazero,time,ns/op,19270,19364.5,94.5,0.49039958484691226,1,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroExec/isa_i64.add,wazero,time,ns/op,13021,13115.5,94.5,0.7257507103909155,0.8181818181818182,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroExec/isa_simd_i16x8.add_sat_s,wazero,time,ns/op,3255,3348.5,93.5,2.872503840245777,0.0670995670995671,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroExec/zstd.zstd_decompress_run,wazero,time,ns/op,7933.5,8027,93.5,1.178546669187619,0.13203463203463203,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroExec/isa_simd_i32x4.ge_s,wazero,time,ns/op,3290.5,3382,91.5,2.7807324114876186,0.17965367965367965,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,signals,BenchmarkInstantiate_wazero,wazero,time,ns/op,8104,8195,91,1.1229022704837055,0.9372294372294372,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroExec/isa_i32.shr_s,wazero,time,ns/op,27197.5,27287.5,90,0.33091276771761713,0.6991341991341992,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroExec/isa_i64.or,wazero,time,ns/op,13015,13103.5,88.5,0.6799846331156267,0.3874458874458874,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroExec/isa_i32.mul,wazero,time,ns/op,39097.5,39184.5,87,0.22252062152312568,0.8181818181818182,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroInstantiate/isa_simd_v128,wazero,time,ns/op,7635.5,7722.5,87,1.1394145766485453,0.13203463203463203,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroExec/isa_simd_i16x8.ne,wazero,time,ns/op,3251.5,3338,86.5,2.660310625864981,0.008658008658008658,true,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,signals,BenchmarkWazeroExec/isa_i32.xor,wazero,time,ns/op,13006.5,13092,85.5,0.6573636258793591,0.24025974025974026,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,signals,BenchmarkWazeroExec/isa_simd_i32x4.trunc_sat_f32x4_s,wazero,time,ns/op,7496,7581.5,85.5,1.1406083244396958,0.8181818181818182,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroInstantiate/many_funcs,wazero,time,ns/op,7561.5,7646,84.5,1.1175031409111913,0.24025974025974026,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,signals,BenchmarkWazeroExec/isa_i64.and,wazero,time,ns/op,13002,13086,84,0.6460544531610601,0.13203463203463203,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,signals,BenchmarkWazeroExec/isa_simd_f64x2.min,wazero,time,ns/op,9788,9872,84,0.8581937065794909,0.09307359307359307,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,signals,BenchmarkWazeroExec/isa_bulk_mem.copy_back_4096,wazero,time,ns/op,9749.5,9832,82.5,0.84619724088415,0.48484848484848486,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroInstantiate/isa_i64,wazero,time,ns/op,7660,7742.5,82.5,1.0770234986945182,0.6147186147186147,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroExec/isa_var.local_getset,wazero,time,ns/op,13142,13222.5,80.5,0.6125399482574956,0.9372294372294372,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroExec/isa_mem.store_i64,wazero,time,ns/op,8300.5,8379.5,79,0.9517498945846636,0.7316017316017316,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroExec/isa_f32.trunc,wazero,time,ns/op,40663.5,40741.5,78,0.19181821535283472,0.48484848484848486,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroInstantiate/isa_simd_f32x4,wazero,time,ns/op,7728.5,7803,74.5,0.9639645468072722,0.012987012987012988,true,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroExec/isa_f32.sub,wazero,time,ns/op,38954.5,39027.5,73,0.18739811831751663,0.7857142857142857,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroExec/isa_simd_i16x8.add_sat_u,wazero,time,ns/op,3256.5,3329,72.5,2.226316597574085,0.12121212121212122,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroInstantiate/sieve,wazero,time,ns/op,28461.5,28534,72.5,0.2547300739595526,0.6991341991341992,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,signals,BenchmarkWazeroExec/isa_i64.sub,wazero,time,ns/op,13008.5,13080.5,72,0.553484260291337,0.5887445887445888,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,signals,BenchmarkWazeroExec/isa_simd_i16x8.lt_u,wazero,time,ns/op,5345.5,5416,70.5,1.318866336170621,0.22294372294372294,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroExec/isa_simd_f32x4.div,wazero,time,ns/op,17868,17936,68,0.380568614282506,0.3939393939393939,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroExec/isa_simd_f64x2.div,wazero,time,ns/op,21075.5,21143.5,68,0.3226495219567749,0.48484848484848486,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroExec/isa_f32.neg,wazero,time,ns/op,39099.5,39165,65.5,0.16752132380208895,0.30952380952380953,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroExec/isa_simd_i32x4.max_s,wazero,time,ns/op,1636.5,1700.5,64,3.910785212343426,0.06277056277056277,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroExec/isa_simd_i8x16.narrow_i16x8_s,wazero,time,ns/op,3262.5,3326.5,64,1.9616858237547996,0.07142857142857142,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroExec/isa_i64.shr_s,wazero,time,ns/op,13597.5,13660.5,63,0.4633204633204713,0.13203463203463203,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroExec/isa_simd_i64x2.extend_high_u,wazero,time,ns/op,3264.5,3327.5,63,1.9298514320722937,0.19264069264069264,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroExec/isa_simd_i16x8.avgr_u,wazero,time,ns/op,3247,3309.5,62.5,1.9248537111179465,0.04112554112554113,true,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,signals,BenchmarkWazeroExec/isa_simd_i8x16.gt_s,wazero,time,ns/op,1635.5,1696.5,61,3.7297462549678917,0.06493506493506493,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,explicit,BenchmarkWazeroInstantiate/branches,wazero,time,ns/op,7562,7622.5,60.5,0.8000528960592446,0.3939393939393939,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
full screen,signals,BenchmarkWazeroExec/isa_f32.add,wazero,time,ns/op,38923.5,38983,59.5,0.15286395108353723,0.9372294372294372,false,6,100ms,Measured increase; p-values are not adjusted for multiple comparisons.
