run,bounds,benchmark,unit,main_median,after_median,change_percent,p,samples_each,benchtime,note
fixed-rss-explicit,explicit,BenchmarkCompileCompact/json-as-simd,B/op,144504,145176,0.46503903006145375,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/json-as-simd,allocs/op,183,183,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/blake-as-simd,ns/op,1268941.5,1044185,-17.71212463301106,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/blake-as-simd,B/op,284696,284848,0.05339028296849069,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/blake-as-simd,allocs/op,139,138,-0.7194244604316502,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/utf-as-simd,ns/op,584947.5,481627.5,-17.66312361365764,0.17965367965367965,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/utf-as-simd,B/op,146760,146656,-0.07086399563913659,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/utf-as-simd,allocs/op,137,135,-1.4598540145985384,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/coremark,ns/op,712265,509572,-28.457526342021577,0.17965367965367965,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/coremark,B/op,131264,131248,-0.012189176011700997,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/coremark,allocs/op,96,96,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/blake3,ns/op,953955,893981.5,-6.286826946763735,0.48484848484848486,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/blake3,B/op,139344,139312,-0.022964749110121474,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/blake3,allocs/op,109,109,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/qoi,ns/op,259696,353031.5,35.94029172571007,0.09307359307359307,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/qoi,B/op,68128,68096,-0.04697040864255486,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/qoi,allocs/op,93,93,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/lz4,ns/op,276269,214311,-22.426692824746898,0.17965367965367965,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/lz4,B/op,64112,64096,-0.0249563264287489,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/lz4,allocs/op,69,69,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/zlib,ns/op,1066995,930949.5,-12.75034091068843,0.13203463203463203,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/zlib,B/op,301320,301304,-0.005309969467670594,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/zlib,allocs/op,176,176,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/zstd,ns/op,3663127.5,3198369.5,-12.687464468544984,0.008658008658008658,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/zstd,B/op,1007256,1007248,-0.0007942370162106194,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/zstd,allocs/op,228,230,0.8771929824561431,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/lua,ns/op,18317456.5,15988614.5,-12.713784798670059,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/lua,B/op,813992,810752,-0.39803830995881473,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/lua,allocs/op,761,761,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/sqlite3,ns/op,76590149.5,65449018,-14.546428715353276,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/sqlite3,B/op,2249216,2234936,-0.6348878898247201,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/sqlite3,allocs/op,2150,2152,0.09302325581395099,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/ruby,ns/op,857579073,678251429,-20.910916514400533,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/ruby,B/op,15186200,13853048,-8.778706983972295,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/ruby,allocs/op,4487,4481,-0.13371963449966273,0.23376623376623376,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/esbuild,ns/op,426002235.5,353975399.5,-16.907619255908813,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/esbuild,B/op,18441752,18329320,-0.609660080018426,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/esbuild,allocs/op,9214,9212,-0.021706099413931756,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/isa_i32,ns/op,304089.5,312997,2.9292362939200567,1,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/isa_i32,B/op,30952,30888,-0.2067717756526255,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/isa_i32,allocs/op,43,43,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/isa_i64,ns/op,293644,275492.5,-6.181464630641187,0.6991341991341992,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/isa_i64,B/op,30952,30888,-0.2067717756526255,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/isa_i64,allocs/op,43,43,0,0.45454545454545453,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/isa_f32,ns/op,262366.5,223058,-14.982286229377607,0.06493506493506493,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/isa_f32,B/op,34544,30416,-11.94997684113015,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/isa_f32,allocs/op,69,69,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/isa_f64,ns/op,208980.5,169376.5,-18.951050456860806,0.025974025974025976,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/isa_f64,B/op,34576,30448,-11.938917167977792,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/isa_f64,allocs/op,70,70,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/isa_mem,ns/op,162071.5,140369,-13.390694847644403,0.13203463203463203,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/isa_mem,B/op,28640,25808,-9.888268156424584,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/isa_mem,allocs/op,39,39,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/isa_bulk_mem,ns/op,94642.5,84232.5,-10.999286789761475,0.17965367965367965,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/isa_bulk_mem,B/op,14032,13616,-2.9646522234891726,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/isa_bulk_mem,allocs/op,41,41,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/isa_ctl,ns/op,156391,158555.5,1.3840310503801412,0.9372294372294372,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/isa_ctl,B/op,61760,61744,-0.025906735751290988,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/isa_ctl,allocs/op,43,43,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/isa_call,ns/op,100600,88200,-12.326043737574555,0.30952380952380953,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/isa_call,B/op,20984,20344,-3.0499428135722484,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/isa_call,allocs/op,66,66,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/isa_var,ns/op,63671.5,58261,-8.497522439395965,0.6991341991341992,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/isa_var,B/op,25712,24944,-2.986932171748602,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/isa_var,allocs/op,37,37,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/isa_cvt,ns/op,145028.5,123696,-14.709177851249922,0.09307359307359307,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/isa_cvt,B/op,26280,23560,-10.350076103500761,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/isa_cvt,allocs/op,52,52,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/isa_simd_v128,ns/op,118741,101075.5,-14.877338071938084,0.09307359307359307,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/isa_simd_v128,B/op,33128,33112,-0.04829751267809712,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/isa_simd_v128,allocs/op,57,57,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/isa_simd_i8x16,ns/op,370441,264961.5,-28.47403500152521,0.015151515151515152,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/isa_simd_i8x16,B/op,46376,39336,-15.180265654648961,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/isa_simd_i8x16,allocs/op,66,66,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/isa_simd_i16x8,ns/op,439353,350120.5,-20.3099785366209,0.04112554112554113,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/isa_simd_i16x8,B/op,42864,36592,-14.632325494587528,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/isa_simd_i16x8,allocs/op,51,51,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/isa_simd_i32x4,ns/op,449127.5,366880,-18.31272856816828,0.13203463203463203,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/isa_simd_i32x4,B/op,37336,31064,-16.798800085708166,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/isa_simd_i32x4,allocs/op,51,51,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/isa_simd_i64x2,ns/op,366111.5,235503,-35.674514458027126,0.015151515151515152,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/isa_simd_i64x2,B/op,40416,34208,-15.360253365003961,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/isa_simd_i64x2,allocs/op,50,50,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/isa_simd_f32x4,ns/op,296013.5,220673.5,-25.45154190602793,0.015151515151515152,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/isa_simd_f32x4,B/op,35800,29592,-17.34078212290503,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/isa_simd_f32x4,allocs/op,50,50,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/isa_simd_f64x2,ns/op,259370,216424.5,-16.557620387862904,0.04112554112554113,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/isa_simd_f64x2,B/op,35752,29544,-17.36406354889237,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/isa_simd_f64x2,allocs/op,49,49,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/isa_simd_reduce,ns/op,100179.5,89758.5,-10.402327821560299,0.09307359307359307,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/isa_simd_reduce,B/op,28600,25752,-9.958041958041964,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-rss-explicit,explicit,BenchmarkCompileCompact/isa_simd_reduce,allocs/op,38,38,0,1,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileWorkers/json-as/p2,ns/op,1041326,790934.5,-24.045447823256115,0.015151515151515152,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileWorkers/json-as/p2,code-B,57638,57638,0,1,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileWorkers/json-as/p2,B/op,433516,438532,1.1570507201579705,0.13203463203463203,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileWorkers/json-as/p2,allocs/op,266.5,247.5,-7.129455909943716,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileWorkers/json-as/p4,ns/op,933581.5,627905.5,-32.742294057883534,0.004329004329004329,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileWorkers/json-as/p4,code-B,57638,57638,0,1,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileWorkers/json-as/p4,B/op,559864,535972,-4.267464955774969,0.8181818181818182,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileWorkers/json-as/p4,allocs/op,402.5,385.5,-4.223602484472044,0.004329004329004329,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileWorkers/ruby/p8,ns/op,238297479,93842925,-60.6194218277903,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileWorkers/ruby/p8,code-B,35172218,35172218,0,1,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileWorkers/ruby/p8,B/op,140067236,139751564,-0.22537176360073463,0.6991341991341992,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileWorkers/ruby/p8,allocs/op,14354,14311.5,-0.29608471506200607,0.4155844155844156,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileWorkers/sqlite3/p4,ns/op,28106864,15837026.5,-43.65423869414958,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileWorkers/sqlite3/p4,code-B,3636329,3636329,0,1,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileWorkers/sqlite3/p4,B/op,13937788,14157564,1.576835578213709,0.06493506493506493,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileWorkers/sqlite3/p4,allocs/op,3555,3553.5,-0.042194092827008145,0.7316017316017316,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileWorkers/sqlite3/p8,ns/op,22314676.5,9937644,-55.46588363044385,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileWorkers/sqlite3/p8,code-B,3636329,3636329,0,1,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileWorkers/sqlite3/p8,B/op,16738160,17067404,1.9670262442227804,0.8181818181818182,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileWorkers/sqlite3/p8,allocs/op,4515.5,4489.5,-0.575794485660508,0.3939393939393939,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileFullWorkers/sqlite3/p8,ns/op,48744517,18115892,-62.8350158849661,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileFullWorkers/sqlite3/p8,code-B,2628361,2628361,0,1,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileFullWorkers/sqlite3/p8,B/op,17079408,17204896,0.7347327260991632,0.30952380952380953,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileFullWorkers/sqlite3/p8,allocs/op,9835,9793,-0.4270462633451988,0.12121212121212122,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileFullWorkers/json-as/p8,ns/op,1835343,1230434.5,-32.95888016572379,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileFullWorkers/json-as/p8,code-B,55941,55941,0,1,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileFullWorkers/json-as/p8,B/op,838080,843648,0.6643757159221053,0.2554112554112554,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileFullWorkers/json-as/p8,allocs/op,934,925.5,-0.9100642398286896,0.023809523809523808,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileWorkers/tiny/p2,ns/op,131334.5,126470,-3.7039011074774697,0.9372294372294372,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileWorkers/tiny/p2,code-B,96,96,0,1,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileWorkers/tiny/p2,B/op,18640,18304,-1.8025751072961338,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileWorkers/tiny/p2,allocs/op,44,47,6.818181818181812,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileFullWorkers/sqlite3/p2,ns/op,73651148.5,40071792.5,-45.59244042202546,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileFullWorkers/sqlite3/p2,code-B,2628361,2628361,0,1,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileFullWorkers/sqlite3/p2,B/op,14091412,14475448,2.725319506661217,0.015151515151515152,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileFullWorkers/sqlite3/p2,allocs/op,8251.5,8255.5,0.04847603466036077,0.8181818181818182,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileFullWorkers/esbuild/p2,ns/op,499685697,275576083.5,-44.85011575186232,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileFullWorkers/esbuild/p2,code-B,20163867,20163867,0,1,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileFullWorkers/esbuild/p2,B/op,173743788,174519320,0.4463653112018129,0.008658008658008658,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileFullWorkers/esbuild/p2,allocs/op,23469,23540.5,0.3046572073799547,1,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileFullWorkers/esbuild/auto,ns/op,397320094.5,181656745.5,-54.27949705674904,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileFullWorkers/esbuild/auto,code-B,20163867,20163867,0,1,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileFullWorkers/esbuild/auto,B/op,182658652,182454660,-0.11167935258823425,0.8181818181818182,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileFullWorkers/esbuild/auto,allocs/op,27474,28364,3.239426366746745,0.5887445887445888,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileWorkers/json-as/p8,ns/op,806037.5,743148,-7.802304483352196,0.24025974025974026,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileWorkers/json-as/p8,code-B,57638,57638,0,1,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileWorkers/json-as/p8,B/op,752656,741696,-1.4561765268595428,0.48484848484848486,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileWorkers/json-as/p8,allocs/op,598.5,590,-1.4202172096908994,0.974025974025974,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileWorkers/lua/p4,ns/op,7655851.5,4502692.5,-41.18626125389188,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileWorkers/lua/p4,code-B,890004,890004,0,1,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileWorkers/lua/p4,B/op,4401296,4457940,1.2869845609111419,0.06493506493506493,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileWorkers/lua/p4,allocs/op,1500.5,1447.5,-3.5321559480173237,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileWorkers/lua/p8,ns/op,6801545,3462794.5,-49.08811894944457,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileWorkers/lua/p8,code-B,890004,890004,0,1,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileWorkers/lua/p8,B/op,5293660,5451980,2.9907474223882957,0.17965367965367965,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileWorkers/lua/p8,allocs/op,2221.5,2157,-2.903443619176227,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileWorkers/esbuild/p2,ns/op,263789410.5,175181794,-33.59028564946885,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileWorkers/esbuild/p2,code-B,26622496,26622496,0,1,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileWorkers/esbuild/p2,B/op,113327392,112804608,-0.4613041831934117,0.3939393939393939,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileWorkers/esbuild/p2,allocs/op,15268,14624.5,-4.214697406340062,0.015151515151515152,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileFull/many_funcs,ns/op,786531,650948.5,-17.238036390174074,0.30952380952380953,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileFull/many_funcs,code-B,7817,7817,0,1,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileFull/many_funcs,B/op,167064,169560,1.4940382129004393,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileFull/many_funcs,allocs/op,100,102,2.0000000000000018,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileFull/json-as,ns/op,2309095,1597983,-30.796134416297292,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileFull/json-as,code-B,55941,55941,0,1,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileFull/json-as,B/op,222664,223624,0.43114288793877353,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileFull/json-as,allocs/op,421,423,0.47505938242280443,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileFullWorkers/esbuild/p4,ns/op,396192418.5,181827744,-54.10620306960771,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileFullWorkers/esbuild/p4,code-B,20163867,20163867,0,1,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileFullWorkers/esbuild/p4,B/op,183422768,182893212,-0.2887078882159222,0.6991341991341992,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileFullWorkers/esbuild/p4,allocs/op,28098,28362,0.9395686525731417,0.9372294372294372,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileWorkers/esbuild/p8,ns/op,150236823.5,59974932,-60.07973903947723,0.0021645021645021645,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileWorkers/esbuild/p8,code-B,26622496,26622496,0,1,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileWorkers/esbuild/p8,B/op,134023584,133618724,-0.3020811620736863,0.9372294372294372,6,1x,"memory check, not a timing claim"
fixed-memory-signals,signals,BenchmarkCompileWorkers/esbuild/p8,allocs/op,26643.5,25752.5,-3.34415523486028,0.17965367965367965,6,1x,"memory check, not a timing claim"
fixed-instantiate-signals,signals,BenchmarkPluginInstantiate/ruby,ns/op,1872092.5,1634117,-12.711738335579037,0.0021645021645021645,6,128x,equal work
fixed-instantiate-signals,signals,BenchmarkPluginInstantiate/ruby,B/op,302069,86628.5,-71.3216185705915,0.0021645021645021645,6,128x,equal work
fixed-instantiate-signals,signals,BenchmarkPluginInstantiate/ruby,allocs/op,9405,779,-91.71717171717172,0.0021645021645021645,6,128x,equal work
fixed-rss-signals,signals,BenchmarkCompileCompact/tiny,ns/op,133227.5,141113,5.918823065808487,0.30952380952380953,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/tiny,B/op,10848,10848,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/tiny,allocs/op,28,28,0,1,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/fib_iter,ns/op,60143,58199.5,-3.23146500839665,0.8181818181818182,6,1x,"memory check, not a timing claim"
fixed-rss-signals,signals,BenchmarkCompileCompact/fib_iter,B/op,13232,12720,-3.8694074969770287,0.0021645021645021645,6,1x,"memory check, not a timing claim"
