stage,bounds,benchmark,engine,kind,unit,main_median,branch_median,absolute_increase,increase_percent,p,unadjusted_p_below_005,samples_each,benchtime,note
full screen,explicit,BenchmarkWazeroExec/isa_simd_f32x4.abs,wazero,raw batch counter,B/op,12312,12344,32,0.2599090318388564,0.48484848484848486,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/isa_simd_f64x2.le,wazero,raw batch counter,B/op,4892,4924,32,0.6541291905151292,0.3354978354978355,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/isa_simd_i16x8.le_u,wazero,raw batch counter,B/op,4244,4276,32,0.7540056550424223,0.4069264069264069,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/isa_simd_i16x8.lt_u,wazero,raw batch counter,B/op,2976,3008,32,1.0752688172043001,0.3484848484848485,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/isa_simd_i16x8.shr_u,wazero,raw batch counter,B/op,7404,7436,32,0.432198811453266,0.9372294372294372,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,explicit,BenchmarkWazeroExec/isa_simd_i32x4.eq,wazero,raw batch counter,B/op,9728,9760,32,0.328947368421062,0.7748917748917749,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/isa_simd_i64x2.extmul_low_s,wazero,raw batch counter,B/op,1052,1084,32,3.041825095057038,0.025974025974025976,true,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,explicit,BenchmarkWazeroExec/isa_simd_v128.andnot,wazero,raw batch counter,B/op,7604,7636,32,0.420831141504463,0.4199134199134199,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/swar-pack-parse.runN,wazero,raw batch counter,B/op,9704,9736,32,0.3297609233305909,0.7380952380952381,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/isa_ctl.select,wazero,raw batch counter,B/op,788,816,28,3.5532994923857864,0.045454545454545456,true,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/isa_cvt.i64_extend_u,wazero,raw batch counter,B/op,2432,2460,28,1.1513157894736947,0.19264069264069264,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,explicit,BenchmarkWazeroExec/isa_i64.rotr,wazero,raw batch counter,B/op,1180,1208,28,2.3728813559322104,0.10606060606060606,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/isa_mem.store_i64,wazero,raw batch counter,B/op,1948,1976,28,1.4373716632443578,0.17316017316017315,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/isa_simd_f32x4.lt,wazero,raw batch counter,B/op,4916,4944,28,0.5695687550854256,0.030303030303030304,true,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/isa_simd_f64x2.ge,wazero,raw batch counter,B/op,4276,4304,28,0.654817586529477,0.19480519480519481,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,explicit,BenchmarkWazeroExec/isa_simd_i32x4.shr_u,wazero,raw batch counter,B/op,7456,7484,28,0.375536480686689,0.9004329004329005,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/isa_simd_i64x2.extend_high_s,wazero,raw batch counter,B/op,4876,4904,28,0.5742411812961423,0.13203463203463203,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,explicit,BenchmarkWazeroExec/isa_simd_v128.bitselect,wazero,raw batch counter,B/op,4864,4892,28,0.5756578947368363,0.6645021645021645,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,explicit,BenchmarkWazeroExec/isa_i64.clz,wazero,raw batch counter,B/op,1200,1224,24,2.0000000000000018,0.045454545454545456,true,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/isa_simd_f32x4.floor,wazero,raw batch counter,B/op,6492,6516,24,0.3696857670979714,0.11904761904761904,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/isa_simd_f32x4.pmin,wazero,raw batch counter,B/op,4296,4320,24,0.5586592178770999,0.44805194805194803,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/isa_simd_i16x8.gt_u,wazero,raw batch counter,B/op,3256,3280,24,0.7371007371007376,0.3528138528138528,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/isa_simd_i16x8.lt_s,wazero,raw batch counter,B/op,7636,7660,24,0.3143006809848137,0.961038961038961,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/isa_simd_i16x8.narrow_i32x4_u,wazero,raw batch counter,B/op,4912,4936,24,0.48859934853420217,0.670995670995671,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/isa_simd_i16x8.sub_sat_s,wazero,raw batch counter,B/op,4884,4908,24,0.49140049140048436,0.7186147186147186,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,explicit,BenchmarkWazeroExec/isa_simd_i32x4.extend_high_s,wazero,raw batch counter,B/op,4896,4920,24,0.4901960784313708,0.2878787878787879,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/isa_simd_i8x16.avgr_u,wazero,raw batch counter,B/op,4880,4904,24,0.4918032786885185,0.6796536796536796,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/isa_simd_i8x16.lt_s,wazero,raw batch counter,B/op,7600,7624,24,0.3157894736842026,1,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/isa_simd_reduce.i64x2_bitmask,wazero,raw batch counter,B/op,12096,12120,24,0.1984126984126977,0.7857142857142857,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,explicit,BenchmarkWazeroExec/isa_simd_v128.xor,wazero,raw batch counter,B/op,9752,9776,24,0.24610336341264194,0.9826839826839827,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/qoi.qoi_decode_run,wazero,raw batch counter,B/op,1236,1260,24,1.9417475728155331,1,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/isa_bulk_mem.fill_256,wazero,raw batch counter,B/op,2956,2976,20,0.6765899864682012,0.8679653679653679,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,explicit,BenchmarkWazeroExec/isa_mem.load_i32,wazero,raw batch counter,B/op,1720,1740,20,1.1627906976744207,0.3333333333333333,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,explicit,BenchmarkWazeroExec/isa_mem.store_i32_stride,wazero,raw batch counter,B/op,1716,1736,20,1.1655011655011593,0.30735930735930733,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/isa_simd_f32x4.eq,wazero,raw batch counter,B/op,4888,4908,20,0.40916530278232166,0.5670995670995671,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/isa_simd_f32x4.le,wazero,raw batch counter,B/op,4892,4912,20,0.40883074407196407,0.6601731601731602,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,explicit,BenchmarkWazeroExec/isa_simd_f32x4.lt,wazero,raw batch counter,B/op,4912,4932,20,0.4071661237784907,0.37445887445887444,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,explicit,BenchmarkWazeroExec/isa_simd_f32x4.ne,wazero,raw batch counter,B/op,4864,4884,20,0.41118421052630527,0.2878787878787879,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/isa_simd_f64x2.convert_low_i32x4_s,wazero,raw batch counter,B/op,6476,6496,20,0.30883261272389717,0.2813852813852814,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,explicit,BenchmarkWazeroExec/isa_simd_i16x8.extmul_low_s,wazero,raw batch counter,B/op,1960,1980,20,1.0204081632652962,0.05844155844155844,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/isa_simd_i16x8.shl,wazero,raw batch counter,B/op,7420,7440,20,0.26954177897573484,0.8181818181818182,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/isa_simd_i32x4.extadd_pairwise_u,wazero,raw batch counter,B/op,3688,3708,20,0.5422993492407713,0.8506493506493507,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/isa_simd_i32x4.extend_low_s,wazero,raw batch counter,B/op,9732,9752,20,0.2055076037813297,0.79004329004329,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/isa_simd_i32x4.le_s,wazero,raw batch counter,B/op,4296,4316,20,0.4655493482309092,0.21645021645021645,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,explicit,BenchmarkWazeroExec/isa_simd_i32x4.lt_s,wazero,raw batch counter,B/op,7612,7632,20,0.26274303730950965,0.3593073593073593,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/isa_simd_i32x4.lt_s,wazero,raw batch counter,B/op,7632,7652,20,0.2620545073375169,0.4134199134199134,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/isa_simd_i32x4.mul,wazero,raw batch counter,B/op,3264,3284,20,0.6127450980392135,0.30303030303030304,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,explicit,BenchmarkWazeroExec/isa_simd_i64x2.le_s,wazero,raw batch counter,B/op,3252,3272,20,0.6150061500614923,0.6103896103896104,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,explicit,BenchmarkWazeroExec/isa_simd_i64x2.shl,wazero,raw batch counter,B/op,7404,7424,20,0.27012425715828847,0.7337662337662337,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,explicit,BenchmarkWazeroExec/isa_simd_i8x16.abs,wazero,raw batch counter,B/op,9556,9576,20,0.20929259104227604,0.5086580086580087,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,explicit,BenchmarkWazeroExec/isa_simd_i8x16.popcnt,wazero,raw batch counter,B/op,3484,3504,20,0.574052812858783,0.9805194805194806,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,explicit,BenchmarkWazeroExec/isa_simd_i8x16.sub_sat_s,wazero,raw batch counter,B/op,4928,4948,20,0.40584415584414835,1,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,explicit,BenchmarkWazeroExec/isa_bulk_mem.fill_4096,wazero,raw batch counter,B/op,1240,1256,16,1.2903225806451646,0.47186147186147187,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/isa_i64.or,wazero,raw batch counter,B/op,1216,1232,16,1.3157894736842035,1,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/isa_mem.load_f64,wazero,raw batch counter,B/op,1616,1632,16,0.990099009900991,0.21212121212121213,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/isa_simd_f32x4.min,wazero,raw batch counter,B/op,1624,1640,16,0.9852216748768461,0.44805194805194803,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,explicit,BenchmarkWazeroExec/isa_simd_f32x4.mul,wazero,raw batch counter,B/op,3264,3280,16,0.4901960784313708,0.5562770562770563,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,explicit,BenchmarkWazeroExec/isa_simd_f64x2.pmin,wazero,raw batch counter,B/op,4292,4308,16,0.37278657968313755,0.79004329004329,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/isa_simd_i16x8.abs,wazero,raw batch counter,B/op,9752,9768,16,0.1640689089417613,0.9047619047619048,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/isa_simd_i16x8.eq,wazero,raw batch counter,B/op,9572,9588,16,0.16715419974926427,0.9372294372294372,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,explicit,BenchmarkWazeroExec/isa_simd_i16x8.lt_u,wazero,raw batch counter,B/op,2976,2992,16,0.5376344086021501,0.31385281385281383,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,explicit,BenchmarkWazeroExec/isa_simd_i32x4.extmul_high_s,wazero,raw batch counter,B/op,1396,1412,16,1.1461318051575908,0.2077922077922078,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/isa_simd_i32x4.extmul_low_u,wazero,raw batch counter,B/op,1956,1972,16,0.8179959100204526,0.16017316017316016,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,explicit,BenchmarkWazeroExec/isa_simd_i64x2.eq,wazero,raw batch counter,B/op,4876,4892,16,0.3281378178835004,0.8593073593073594,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/isa_simd_i8x16.min_u,wazero,raw batch counter,B/op,9760,9776,16,0.16393442622950616,0.8398268398268398,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/json-as.deserializeN,wazero,raw batch counter,B/op,272,288,16,5.882352941176472,0.032467532467532464,true,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,explicit,BenchmarkWazeroExec/qoi.qoi_encode_run,wazero,raw batch counter,B/op,1300,1316,16,1.2307692307692353,0.12121212121212122,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,explicit,BenchmarkWazeroExec/zlib.zlib_inflate_run,wazero,raw batch counter,B/op,972,988,16,1.6460905349794164,0.7164502164502164,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,explicit,BenchmarkWazeroExec/crc32.hashN,wazero,raw batch counter,B/op,780,792,12,1.538461538461533,0.5,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/crc32.hashN,wazero,raw batch counter,B/op,776,788,12,1.546391752577314,0.16233766233766234,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/isa_ctl.br_if,wazero,raw batch counter,B/op,1220,1232,12,0.9836065573770592,0.5346320346320347,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,explicit,BenchmarkWazeroExec/isa_ctl.select,wazero,raw batch counter,B/op,800,812,12,1.4999999999999902,1,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/isa_f64.max,wazero,raw batch counter,B/op,844,856,12,1.4218009478673022,0.23160173160173161,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,explicit,BenchmarkWazeroExec/isa_i32.popcnt,wazero,raw batch counter,B/op,1208,1220,12,0.9933774834437026,0.24675324675324675,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,explicit,BenchmarkWazeroExec/isa_i32.rotl,wazero,raw batch counter,B/op,596,608,12,2.0134228187919545,0.5757575757575758,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,explicit,BenchmarkWazeroExec/isa_i64.rotl,wazero,raw batch counter,B/op,1192,1204,12,1.0067114093959662,0.5064935064935064,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/isa_i64.shl,wazero,raw batch counter,B/op,1196,1208,12,1.0033444816053505,0.6147186147186147,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/isa_mem.load_i64,wazero,raw batch counter,B/op,1748,1760,12,0.6864988558352492,0.4199134199134199,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,explicit,BenchmarkWazeroExec/isa_simd_i16x8.le_u,wazero,raw batch counter,B/op,4316,4328,12,0.2780352177942591,0.935064935064935,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,explicit,BenchmarkWazeroExec/isa_simd_i16x8.sub_sat_s,wazero,raw batch counter,B/op,4892,4904,12,0.24529844644316512,0.551948051948052,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/isa_simd_i32x4.abs,wazero,raw batch counter,B/op,9772,9784,12,0.12279983626688473,0.5043290043290043,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/isa_simd_i32x4.lt_u,wazero,raw batch counter,B/op,2988,3000,12,0.40160642570281624,0.6645021645021645,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/isa_simd_i32x4.ne,wazero,raw batch counter,B/op,4900,4912,12,0.2448979591836764,0.9718614718614719,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/isa_simd_i64x2.eq,wazero,raw batch counter,B/op,4880,4892,12,0.24590163934425924,0.9783549783549783,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/isa_simd_i8x16.add,wazero,raw batch counter,B/op,9812,9824,12,0.12229922543824934,0.3398268398268398,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/isa_simd_i8x16.swizzle,wazero,raw batch counter,B/op,2448,2460,12,0.4901960784313708,0.3484848484848485,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,explicit,BenchmarkWazeroExec/linked_list.sum,wazero,raw batch counter,B/op,1592,1604,12,0.7537688442211143,0.7857142857142857,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/utf-as-simd.convertN,wazero,raw batch counter,B/op,244,256,12,4.918032786885251,0.032467532467532464,true,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,explicit,BenchmarkWazeroExec/isa_ctl.br_if,wazero,raw batch counter,B/op,1216,1224,8,0.6578947368421018,1,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,explicit,BenchmarkWazeroExec/isa_ctl.loop_baseline,wazero,raw batch counter,B/op,2432,2440,8,0.328947368421062,0.7402597402597403,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/isa_cvt.reinterpret_f64,wazero,raw batch counter,B/op,272,280,8,2.941176470588225,0.06060606060606061,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,explicit,BenchmarkWazeroExec/isa_f32.ceil,wazero,raw batch counter,B/op,388,396,8,2.0618556701030855,0.12987012987012986,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,explicit,BenchmarkWazeroExec/isa_f64.floor,wazero,raw batch counter,B/op,400,408,8,2.0000000000000018,0.30952380952380953,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/isa_f64.min,wazero,raw batch counter,B/op,848,856,8,0.9433962264151052,0.9264069264069265,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,explicit,BenchmarkWazeroExec/isa_i32.div_u,wazero,raw batch counter,B/op,104,112,8,7.692307692307687,0.1774891774891775,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,explicit,BenchmarkWazeroExec/isa_i64.and,wazero,raw batch counter,B/op,1224,1232,8,0.6535947712418277,0.045454545454545456,true,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,explicit,BenchmarkWazeroExec/isa_i64.popcnt,wazero,raw batch counter,B/op,1212,1220,8,0.660066006600668,0.1406926406926407,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/isa_i64.rotr,wazero,raw batch counter,B/op,1188,1196,8,0.6734006734006703,0.474025974025974,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,explicit,BenchmarkWazeroExec/isa_i64.sub,wazero,raw batch counter,B/op,1228,1236,8,0.6514657980456029,0.8614718614718615,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,explicit,BenchmarkWazeroExec/isa_simd_f32x4.convert_i32x4_u,wazero,raw batch counter,B/op,1400,1408,8,0.5714285714285783,0.577922077922078,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/isa_simd_f32x4.ne,wazero,raw batch counter,B/op,4900,4908,8,0.16326530612245094,0.683982683982684,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,explicit,BenchmarkWazeroExec/isa_simd_f64x2.abs,wazero,raw batch counter,B/op,12388,12396,8,0.06457862447530882,0.9004329004329005,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,explicit,BenchmarkWazeroExec/isa_simd_f64x2.mul,wazero,raw batch counter,B/op,3264,3272,8,0.2450980392156854,0.6212121212121212,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/isa_simd_f64x2.trunc,wazero,raw batch counter,B/op,6548,6556,8,0.12217470983506562,0.9696969696969697,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,explicit,BenchmarkWazeroExec/isa_simd_i16x8.extmul_high_s,wazero,raw batch counter,B/op,1396,1404,8,0.5730659025787954,0.38095238095238093,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,explicit,BenchmarkWazeroExec/isa_simd_i16x8.le_s,wazero,raw batch counter,B/op,4268,4276,8,0.18744142455482393,0.9805194805194806,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/isa_simd_i32x4.extend_low_u,wazero,raw batch counter,B/op,9768,9776,8,0.08190008190007703,0.5367965367965368,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/isa_simd_i32x4.ge_u,wazero,raw batch counter,B/op,4884,4892,8,0.16380016380015405,0.9718614718614719,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,explicit,BenchmarkWazeroExec/isa_simd_i32x4.min_s,wazero,raw batch counter,B/op,9764,9772,8,0.08193363375665896,0.9805194805194806,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/isa_simd_i32x4.shr_s,wazero,raw batch counter,B/op,7404,7412,8,0.10804970286331095,0.7316017316017316,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/isa_simd_i64x2.extmul_low_u,wazero,raw batch counter,B/op,1072,1080,8,0.746268656716409,0.6428571428571429,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,explicit,BenchmarkWazeroExec/isa_simd_i8x16.avgr_u,wazero,raw batch counter,B/op,4904,4912,8,0.16313213703098572,0.9242424242424242,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/isa_simd_i8x16.lt_u,wazero,raw batch counter,B/op,2976,2984,8,0.26881720430107503,0.7770562770562771,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/isa_simd_v128.and,wazero,raw batch counter,B/op,9724,9732,8,0.08227067050596837,0.7316017316017316,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,explicit,BenchmarkWazeroExec/isa_var.global_getset,wazero,raw batch counter,B/op,2424,2432,8,0.3300330033003229,0.9718614718614719,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,explicit,BenchmarkWazeroExec/isa_var.local_getset,wazero,raw batch counter,B/op,1216,1224,8,0.6578947368421018,0.5151515151515151,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,explicit,BenchmarkWazeroExec/json-as-simd.deserializeN,wazero,raw batch counter,B/op,216,224,8,3.703703703703698,0.33116883116883117,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/json-as-simd.deserializeN,wazero,raw batch counter,B/op,224,232,8,3.571428571428581,0.10606060606060606,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,explicit,BenchmarkWazeroExec/mandelbrot.render,wazero,raw batch counter,B/op,64,72,8,12.5,0.5670995670995671,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/sieve.count,wazero,raw batch counter,B/op,136,144,8,5.882352941176472,0.19696969696969696,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/float.run,wazero,raw batch counter,B/op,4436,4440,4,0.0901713255184955,0.829004329004329,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,explicit,BenchmarkWazeroExec/isa_bulk_mem.copy_back_4096,wazero,raw batch counter,B/op,1684,1688,4,0.23752969121140222,0.6948051948051948,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/isa_ctl.if_else,wazero,raw batch counter,B/op,1696,1700,4,0.2358490566037652,0.35064935064935066,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,explicit,BenchmarkWazeroExec/isa_cvt.f64_convert_s,wazero,raw batch counter,B/op,188,192,4,2.127659574468077,0.42424242424242425,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,signals,BenchmarkWazeroExec/isa_cvt.f64_convert_s,wazero,raw batch counter,B/op,188,192,4,2.127659574468077,0.42424242424242425,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
full screen,explicit,BenchmarkWazeroExec/isa_cvt.i64_extend_s,wazero,raw batch counter,B/op,1228,1232,4,0.32573289902280145,0.3398268398268398,false,6,100ms,Not a per-call regression; batch size can differ. See B/call and allocs/call.
