bounds,benchmark,engine,unit,main_median,after_median,change_percent,p,main_samples,after_samples,measurement,status
explicit,BenchmarkCompileCommuteSelfUpdate/blake-as/off,wago,B/op,140512,140399,-0.08042017763607578,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCommuteSelfUpdate/blake-as/off,wago,allocs/op,212,210,-0.9433962264150941,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCommuteSelfUpdate/blake-as/on,wago,ns/op,464247,309034,-33.433280128896904,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCommuteSelfUpdate/blake-as/on,wago,code-B,11197,11197,0,1,6,6,reported,paired
explicit,BenchmarkCompileCommuteSelfUpdate/blake-as/on,wago,B/op,140467.5,140375.5,-0.06549557726875932,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCommuteSelfUpdate/blake-as/on,wago,allocs/op,212,210,-0.9433962264150941,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCommuteSelfUpdate/blake-as-simd/off,wago,ns/op,1501973.5,956884,-36.29155241420704,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCommuteSelfUpdate/blake-as-simd/off,wago,code-B,40722,40722,0,1,6,6,reported,paired
explicit,BenchmarkCompileCommuteSelfUpdate/blake-as-simd/off,wago,B/op,262801.5,263102.5,0.11453511490611135,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCommuteSelfUpdate/blake-as-simd/off,wago,allocs/op,242,243,0.4132231404958775,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCommuteSelfUpdate/blake-as-simd/on,wago,ns/op,1503555,990507,-34.122330077715816,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCommuteSelfUpdate/blake-as-simd/on,wago,code-B,40482,40482,0,1,6,6,reported,paired
explicit,BenchmarkCompileCommuteSelfUpdate/blake-as-simd/on,wago,B/op,262802,263104.5,0.11510566890662322,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCommuteSelfUpdate/blake-as-simd/on,wago,allocs/op,242,243,0.4132231404958775,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCommuteSelfUpdate/sqlite3/off,wago,ns/op,100419294,71029509,-29.26706993180016,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCommuteSelfUpdate/sqlite3/off,wago,code-B,3654889,3654889,0,1,6,6,reported,paired
explicit,BenchmarkCompileCommuteSelfUpdate/sqlite3/off,wago,B/op,4290296,4299964,0.22534575702934934,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCommuteSelfUpdate/sqlite3/off,wago,allocs/op,7910,7911,0.01264222503161161,0.14285714285714285,6,6,reported,paired
explicit,BenchmarkCompileCommuteSelfUpdate/sqlite3/on,wago,ns/op,99933125,70776391,-29.176245614254537,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCommuteSelfUpdate/sqlite3/on,wago,code-B,3646361,3646361,0,1,6,6,reported,paired
explicit,BenchmarkCompileCommuteSelfUpdate/sqlite3/on,wago,B/op,4289954,4299964,0.23333583530267266,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCommuteSelfUpdate/sqlite3/on,wago,allocs/op,7908.5,7911,0.03161155718529596,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCommuteSelfUpdate/esbuild/off,wago,ns/op,710790985.5,472423477.5,-33.53552772371224,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCommuteSelfUpdate/esbuild/off,wago,code-B,26620960,26620960,0,1,6,6,reported,paired
explicit,BenchmarkCompileCommuteSelfUpdate/esbuild/off,wago,B/op,82987184,82915776,-0.08604702142923637,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCommuteSelfUpdate/esbuild/off,wago,allocs/op,19624,19624,0,0.45454545454545453,6,6,reported,paired
explicit,BenchmarkCompileCommuteSelfUpdate/esbuild/on,wago,ns/op,712766636.5,477265855.5,-33.04037660298091,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCommuteSelfUpdate/esbuild/on,wago,code-B,26619552,26619552,0,1,6,6,reported,paired
explicit,BenchmarkCompileCommuteSelfUpdate/esbuild/on,wago,B/op,82987200,82915776,-0.08606628492104917,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCommuteSelfUpdate/esbuild/on,wago,allocs/op,19625,19624,-0.005095541401278769,0.12337662337662338,6,6,reported,paired
explicit,BenchmarkCompileCompact/tiny,wago,ns/op,16720,16281.5,-2.622607655502396,0.48484848484848486,6,6,reported,paired
explicit,BenchmarkCompileCompact/tiny,wago,B/op,10611,10640.5,0.2780133823390818,0.3939393939393939,6,6,reported,paired
explicit,BenchmarkCompileCompact/tiny,wago,allocs/op,26,26,0,1,6,6,reported,paired
explicit,BenchmarkCompileCompact/fib_iter,wago,ns/op,17895,16567,-7.421067337245035,0.025974025974025976,6,6,reported,paired
explicit,BenchmarkCompileCompact/fib_iter,wago,B/op,13324.5,12838.5,-3.6474164133738607,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/fib_iter,wago,allocs/op,28,28,0,1,6,6,reported,paired
explicit,BenchmarkCompileCompact/fib_rec,wago,ns/op,18813.5,17336.5,-7.850745475323572,0.025974025974025976,6,6,reported,paired
explicit,BenchmarkCompileCompact/fib_rec,wago,B/op,13373.5,12506,-6.4867087897708124,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/fib_rec,wago,allocs/op,37,37,0,1,6,6,reported,paired
explicit,BenchmarkCompileCompact/arith,wago,ns/op,19409.5,17672.5,-8.949225894536184,0.025974025974025976,6,6,reported,paired
explicit,BenchmarkCompileCompact/arith,wago,B/op,27593.5,13145,-52.36196930436516,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/arith,wago,allocs/op,27,27,0,1,6,6,reported,paired
explicit,BenchmarkCompileCompact/float,wago,ns/op,19311,18014.5,-6.713790067836989,0.025974025974025976,6,6,reported,paired
explicit,BenchmarkCompileCompact/float,wago,B/op,28048,13456,-52.02509982886481,0.0021645021645021645,6,6,reported,paired
