bounds,benchmark,engine,unit,main_median,after_median,change_percent,p,main_samples,after_samples,measurement,status
explicit,BenchmarkCompile/isa_call,wago,ns/op,35514,29426,-17.14253533817649,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompile/isa_var,wago,ns/op,24784.5,19198.5,-22.538279973370457,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompile/isa_cvt,wago,ns/op,70525.5,53170,-24.608829430489678,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompile/isa_simd_v128,wago,ns/op,71802.5,55483.5,-22.727620904564606,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompile/isa_simd_i8x16,wago,ns/op,298726.5,228914.5,-23.369871772340257,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompile/isa_simd_i16x8,wago,ns/op,391312.5,311402.5,-20.42101900654848,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompile/isa_simd_i32x4,wago,ns/op,364860,294746.5,-19.21654881324344,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompile/isa_simd_i64x2,wago,ns/op,223575,183678,-17.8450184501845,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompile/isa_simd_f32x4,wago,ns/op,228429,183762,-19.553997084433238,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompile/isa_simd_f64x2,wago,ns/op,227263,182375.5,-19.751345357581307,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompile/isa_simd_reduce,wago,ns/op,77621.5,61586.5,-20.657936267657806,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCommuteSelfUpdate/blake-as/off,wago,ns/op,460784,301505,-34.566955449842006,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCommuteSelfUpdate/blake-as/on,wago,ns/op,464247,309034,-33.433280128896904,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCommuteSelfUpdate/blake-as-simd/off,wago,ns/op,1501973.5,956884,-36.29155241420704,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCommuteSelfUpdate/blake-as-simd/on,wago,ns/op,1503555,990507,-34.122330077715816,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCommuteSelfUpdate/sqlite3/off,wago,ns/op,100419294,71029509,-29.26706993180016,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCommuteSelfUpdate/sqlite3/on,wago,ns/op,99933125,70776391,-29.176245614254537,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCommuteSelfUpdate/esbuild/off,wago,ns/op,710790985.5,472423477.5,-33.53552772371224,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCommuteSelfUpdate/esbuild/on,wago,ns/op,712766636.5,477265855.5,-33.04037660298091,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/tiny,wago,ns/op,16720,16281.5,-2.622607655502396,0.48484848484848486,6,6,reported,paired
explicit,BenchmarkCompileCompact/fib_iter,wago,ns/op,17895,16567,-7.421067337245035,0.025974025974025976,6,6,reported,paired
explicit,BenchmarkCompileCompact/fib_rec,wago,ns/op,18813.5,17336.5,-7.850745475323572,0.025974025974025976,6,6,reported,paired
explicit,BenchmarkCompileCompact/arith,wago,ns/op,19409.5,17672.5,-8.949225894536184,0.025974025974025976,6,6,reported,paired
explicit,BenchmarkCompileCompact/float,wago,ns/op,19311,18014.5,-6.713790067836989,0.025974025974025976,6,6,reported,paired
explicit,BenchmarkCompileCompact/memory,wago,ns/op,23267.5,22478,-3.393144944665305,0.17965367965367965,6,6,reported,paired
explicit,BenchmarkCompileCompact/memory_tree,wago,ns/op,29996,27735.5,-7.536004800640084,0.025974025974025976,6,6,reported,paired
explicit,BenchmarkCompileCompact/globals,wago,ns/op,21398,20816.5,-2.7175436956724974,0.3939393939393939,6,6,reported,paired
explicit,BenchmarkCompileCompact/dispatch,wago,ns/op,26452.5,25808,-2.436442680275963,0.3939393939393939,6,6,reported,paired
explicit,BenchmarkCompileCompact/branches,wago,ns/op,17184.5,16499,-3.9890599086386036,0.025974025974025976,6,6,reported,paired
explicit,BenchmarkCompileCompact/many_funcs,wago,ns/op,373857.5,345786,-7.5086095638043915,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/linked_list,wago,ns/op,23732,21873.5,-7.83119838193157,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/mandelbrot,wago,ns/op,27224.5,23894.5,-12.231629598339733,0.008658008658008658,6,6,reported,paired
explicit,BenchmarkCompileCompact/sieve,wago,ns/op,25326.5,23027.5,-9.07744852229878,0.06493506493506493,6,6,reported,paired
explicit,BenchmarkCompileCompact/nbody,wago,ns/op,88429,72977,-17.47390561919733,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/spectralnorm,wago,ns/op,72391.5,62291,-13.952604932899582,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/fannkuch,wago,ns/op,118779.5,97330.5,-18.057829844375505,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/matmul,wago,ns/op,65785,56262,-14.475944364216764,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/quicksort,wago,ns/op,67629,58077,-14.124118351594728,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/crc32,wago,ns/op,41739.5,34679.5,-16.914433570119435,0.004329004329004329,6,6,reported,paired
explicit,BenchmarkCompileCompact/sha256,wago,ns/op,82500.5,66784.5,-19.049581517687773,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/raytrace,wago,ns/op,209694,171379.5,-18.27162436693468,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/regexmatch,wago,ns/op,49777939.5,42461613,-14.697929591882763,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/wasm3,wago,ns/op,13224789.5,11126410,-15.867016257612265,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/json-as,wago,ns/op,1323705,1168885,-11.695959447157788,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/blake-as,wago,ns/op,284862,233177.5,-18.143697650090218,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/utf-as,wago,ns/op,142880,124535,-12.83944568868981,0.008658008658008658,6,6,reported,paired
explicit,BenchmarkCompileCompact/xjb-mulhi,wago,ns/op,28597,25396,-11.193481833758788,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/swar-pack-parse,wago,ns/op,29894.5,26288.5,-12.06241950860526,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/json-as-simd,wago,ns/op,1479046,1331670.5,-9.964226940879461,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/blake-as-simd,wago,ns/op,847948.5,687813.5,-18.88499124652028,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/utf-as-simd,wago,ns/op,497794.5,412371,-17.160394500140118,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/coremark,wago,ns/op,489079.5,387107.5,-20.849780045984346,0.0021645021645021645,6,6,reported,paired
explicit,BenchmarkCompileCompact/blake3,wago,ns/op,815367,697956.5,-14.399712031514644,0.004329004329004329,6,6,reported,paired
explicit,BenchmarkCompileCompact/qoi,wago,ns/op,176962.5,156942,-11.313413858868405,0.06493506493506493,6,6,reported,paired
explicit,BenchmarkCompileCompact/lz4,wago,ns/op,161362.5,133903.5,-17.01696490820358,0.0021645021645021645,6,6,reported,paired
