bounds	benchmark	unit	base_median	candidate_median	delta_percent	p	base_n	candidate_n	status
explicit	BenchmarkExecParallel/process/branches.classify	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/process/branches.classify	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/many_funcs.run	ns/op	15.350000000000001	15.82	3.0618892508143203	0.8181818181818182	6	6	paired
explicit	BenchmarkExecParallel/independent/many_funcs.run	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/many_funcs.run	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/process/many_funcs.run	ns/op	15.17	14.35	-5.405405405405405	0.5887445887445888	6	6	paired
explicit	BenchmarkExecParallel/process/many_funcs.run	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/process/many_funcs.run	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/linked_list.sum	ns/op	1520.5	1436	-5.557382439986847	0.3939393939393939	6	6	paired
explicit	BenchmarkExecParallel/independent/linked_list.sum	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/linked_list.sum	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/process/linked_list.sum	ns/op	1497.5	1505	0.5008347245408995	0.6991341991341992	6	6	paired
explicit	BenchmarkExecParallel/process/linked_list.sum	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/process/linked_list.sum	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/mandelbrot.render	ns/op	36937	38564	4.404797357663037	0.48484848484848486	6	6	paired
explicit	BenchmarkExecParallel/independent/mandelbrot.render	B/op	1	0	-100	0.6103896103896104	6	6	paired
explicit	BenchmarkExecParallel/independent/mandelbrot.render	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/process/mandelbrot.render	ns/op	38338	37673.5	-1.7332672544212002	0.8181818181818182	6	6	paired
explicit	BenchmarkExecParallel/process/mandelbrot.render	B/op	1	0	-100	0.18181818181818182	6	6	paired
explicit	BenchmarkExecParallel/process/mandelbrot.render	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/sieve.count	ns/op	14305.5	15171.5	6.053615742197049	0.04112554112554113	6	6	paired
explicit	BenchmarkExecParallel/independent/sieve.count	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/sieve.count	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/process/sieve.count	ns/op	14479	15292.5	5.6184819393604535	0.24025974025974026	6	6	paired
explicit	BenchmarkExecParallel/process/sieve.count	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/process/sieve.count	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/nbody.step	ns/op	347119.5	311473	-10.269230049017697	0.5887445887445888	6	6	paired
explicit	BenchmarkExecParallel/independent/nbody.step	B/op	25.5	28	9.80392156862746	0.5541125541125541	6	6	paired
explicit	BenchmarkExecParallel/independent/nbody.step	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/process/nbody.step	ns/op	341276.5	335507.5	-1.6904181799801576	1	6	6	paired
explicit	BenchmarkExecParallel/process/nbody.step	B/op	17	14.5	-14.70588235294118	0.4155844155844156	6	6	paired
explicit	BenchmarkExecParallel/process/nbody.step	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/spectralnorm.run	ns/op	782622.5	746225	-4.650709633316186	0.6991341991341992	6	6	paired
explicit	BenchmarkExecParallel/independent/spectralnorm.run	B/op	9	11.5	27.777777777777768	0.79004329004329	6	6	paired
explicit	BenchmarkExecParallel/independent/spectralnorm.run	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/process/spectralnorm.run	ns/op	781811	736486.5	-5.797373022380093	0.3939393939393939	6	6	paired
explicit	BenchmarkExecParallel/process/spectralnorm.run	B/op	17.5	6.5	-62.857142857142854	0.14285714285714285	6	6	paired
explicit	BenchmarkExecParallel/process/spectralnorm.run	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/fannkuch.run	ns/op	1272555	1369550	7.622067415553757	0.8181818181818182	6	6	paired
explicit	BenchmarkExecParallel/independent/fannkuch.run	B/op	15.5	18	16.129032258064523	0.7272727272727273	6	6	paired
explicit	BenchmarkExecParallel/independent/fannkuch.run	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/process/fannkuch.run	ns/op	1317793.5	1258768.5	-4.479078095316147	0.6991341991341992	6	6	paired
explicit	BenchmarkExecParallel/process/fannkuch.run	B/op	12.5	8.5	-31.999999999999996	0.5151515151515151	6	6	paired
explicit	BenchmarkExecParallel/process/fannkuch.run	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/matmul.run	ns/op	203628.5	177340.5	-12.909784239436028	0.48484848484848486	6	6	paired
explicit	BenchmarkExecParallel/independent/matmul.run	B/op	2	7	250	0.047619047619047616	6	6	paired
explicit	BenchmarkExecParallel/independent/matmul.run	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/process/matmul.run	ns/op	176479	171770	-2.6683061440737954	0.3939393939393939	6	6	paired
explicit	BenchmarkExecParallel/process/matmul.run	B/op	4.5	7.5	66.66666666666667	0.512987012987013	6	6	paired
explicit	BenchmarkExecParallel/process/matmul.run	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/quicksort.sortN	ns/op	76297.5	74990.5	-1.713031226449102	0.5887445887445888	6	6	paired
explicit	BenchmarkExecParallel/independent/quicksort.sortN	B/op	4.5	0.5	-88.88888888888889	0.22510822510822512	6	6	paired
explicit	BenchmarkExecParallel/independent/quicksort.sortN	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/process/quicksort.sortN	ns/op	85827	73450	-14.420869889428733	0.3939393939393939	6	6	paired
explicit	BenchmarkExecParallel/process/quicksort.sortN	B/op	4	0.5	-87.5	0.09307359307359307	6	6	paired
explicit	BenchmarkExecParallel/process/quicksort.sortN	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/crc32.hashN	ns/op	21194.5	19924.5	-5.99212059732478	0.5887445887445888	6	6	paired
explicit	BenchmarkExecParallel/independent/crc32.hashN	B/op	0	1		0.4696969696969697	6	6	paired
explicit	BenchmarkExecParallel/independent/crc32.hashN	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/process/crc32.hashN	ns/op	22083.5	20762	-5.984105780333737	0.6991341991341992	6	6	paired
explicit	BenchmarkExecParallel/process/crc32.hashN	B/op	0	1		0.2748917748917749	6	6	paired
explicit	BenchmarkExecParallel/process/crc32.hashN	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/sha256.hashN	ns/op	47655.5	49138	3.11086863006369	0.8181818181818182	6	6	paired
explicit	BenchmarkExecParallel/independent/sha256.hashN	B/op	2	1.5	-25	0.7272727272727273	6	6	paired
explicit	BenchmarkExecParallel/independent/sha256.hashN	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/process/sha256.hashN	ns/op	49705	48098.5	-3.232069208329147	0.6991341991341992	6	6	paired
explicit	BenchmarkExecParallel/process/sha256.hashN	B/op	2	2	0	0.7142857142857143	6	6	paired
explicit	BenchmarkExecParallel/process/sha256.hashN	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/raytrace.render	ns/op	451934	436299	-3.459575955781158	0.8181818181818182	6	6	paired
explicit	BenchmarkExecParallel/independent/raytrace.render	B/op	19	14	-26.315789473684216	0.6688311688311688	6	6	paired
explicit	BenchmarkExecParallel/independent/raytrace.render	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/process/raytrace.render	ns/op	439512	456830.5	3.940392981306551	0.3939393939393939	6	6	paired
explicit	BenchmarkExecParallel/process/raytrace.render	B/op	4	5	25	1	6	6	paired
explicit	BenchmarkExecParallel/process/raytrace.render	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/json-as.serializeN	ns/op	5319	5143	-3.3088926489941772	0.6233766233766234	6	6	paired
explicit	BenchmarkExecParallel/independent/json-as.serializeN	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/json-as.serializeN	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/json-as.deserializeN	ns/op	9202.5	9591.5	4.2271121977723425	0.9372294372294372	6	6	paired
explicit	BenchmarkExecParallel/independent/json-as.deserializeN	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/json-as.deserializeN	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/process/json-as.serializeN	ns/op	31934	31313.5	-1.9430700820442182	0.9372294372294372	6	6	paired
explicit	BenchmarkExecParallel/process/json-as.serializeN	B/op	0.5	0	-100	0.9242424242424242	6	6	paired
explicit	BenchmarkExecParallel/process/json-as.serializeN	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/process/json-as.deserializeN	ns/op	52423.5	54535	4.027773803733048	1	6	6	paired
explicit	BenchmarkExecParallel/process/json-as.deserializeN	B/op	3	2.5	-16.666666666666664	0.8246753246753247	6	6	paired
explicit	BenchmarkExecParallel/process/json-as.deserializeN	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/blake-as.hashN	ns/op	798536.5	776984.5	-2.698937368548593	0.48484848484848486	6	6	paired
explicit	BenchmarkExecParallel/independent/blake-as.hashN	B/op	7	11	57.14285714285714	0.7337662337662337	6	6	paired
explicit	BenchmarkExecParallel/independent/blake-as.hashN	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/process/blake-as.hashN	ns/op	1026011	787676	-23.229283116847675	0.30952380952380953	6	6	paired
explicit	BenchmarkExecParallel/process/blake-as.hashN	B/op	17	7	-58.82352941176471	0.19480519480519481	6	6	paired
explicit	BenchmarkExecParallel/process/blake-as.hashN	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/utf-as.convertN	ns/op	223548	208835.5	-6.581360602644626	0.24025974025974026	6	6	paired
explicit	BenchmarkExecParallel/independent/utf-as.convertN	B/op	14.5	12.5	-13.793103448275868	0.36363636363636365	6	6	paired
explicit	BenchmarkExecParallel/independent/utf-as.convertN	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/process/utf-as.convertN	ns/op	225190	219420	-2.562280740707845	0.9372294372294372	6	6	paired
explicit	BenchmarkExecParallel/process/utf-as.convertN	B/op	4.5	13.5	200	0.16666666666666666	6	6	paired
explicit	BenchmarkExecParallel/process/utf-as.convertN	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/xjb-mulhi.mulhi	ns/op	14	13.575	-3.035714285714286	0.5887445887445888	6	6	paired
explicit	BenchmarkExecParallel/independent/xjb-mulhi.mulhi	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/xjb-mulhi.mulhi	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/xjb-mulhi.runN	ns/op	379.7	389	2.4493020805899324	0.9372294372294372	6	6	paired
explicit	BenchmarkExecParallel/independent/xjb-mulhi.runN	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/xjb-mulhi.runN	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/process/xjb-mulhi.mulhi	ns/op	14.515	15.86	9.266276265931793	0.48484848484848486	6	6	paired
explicit	BenchmarkExecParallel/process/xjb-mulhi.mulhi	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/process/xjb-mulhi.mulhi	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/process/xjb-mulhi.runN	ns/op	374.4	409.6	9.401709401709413	0.48484848484848486	6	6	paired
explicit	BenchmarkExecParallel/process/xjb-mulhi.runN	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/process/xjb-mulhi.runN	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/swar-pack-parse.pack	ns/op	15.67	15.870000000000001	1.276324186343336	0.9372294372294372	6	6	paired
explicit	BenchmarkExecParallel/independent/swar-pack-parse.pack	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/swar-pack-parse.pack	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/swar-pack-parse.parse4	ns/op	9.558	9.468	-0.941619585687381	0.6991341991341992	6	6	paired
explicit	BenchmarkExecParallel/independent/swar-pack-parse.parse4	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/swar-pack-parse.parse4	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/swar-pack-parse.runN	ns/op	374.5	350.45000000000005	-6.421895861148186	0.6991341991341992	6	6	paired
explicit	BenchmarkExecParallel/independent/swar-pack-parse.runN	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/swar-pack-parse.runN	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/process/swar-pack-parse.pack	ns/op	16.11	16.099999999999998	-0.062073246430793816	1	6	6	paired
explicit	BenchmarkExecParallel/process/swar-pack-parse.pack	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/process/swar-pack-parse.pack	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/process/swar-pack-parse.parse4	ns/op	10.530000000000001	16.055	52.469135802469125	0.5887445887445888	6	6	paired
explicit	BenchmarkExecParallel/process/swar-pack-parse.parse4	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/process/swar-pack-parse.parse4	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/process/swar-pack-parse.runN	ns/op	344.95000000000005	357.15	3.5367444557182104	0.9372294372294372	6	6	paired
explicit	BenchmarkExecParallel/process/swar-pack-parse.runN	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/process/swar-pack-parse.runN	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/json-as-simd.serializeN	ns/op	6416	6537.5	1.8937032418952615	0.9372294372294372	6	6	paired
explicit	BenchmarkExecParallel/independent/json-as-simd.serializeN	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/json-as-simd.serializeN	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/json-as-simd.deserializeN	ns/op	11323	10704.5	-5.462333303894729	0.24025974025974026	6	6	paired
explicit	BenchmarkExecParallel/independent/json-as-simd.deserializeN	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/json-as-simd.deserializeN	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/process/json-as-simd.serializeN	ns/op	37344.5	36389	-2.5586097015624754	0.48484848484848486	6	6	paired
explicit	BenchmarkExecParallel/process/json-as-simd.serializeN	B/op	2	0	-100	0.31601731601731603	6	6	paired
explicit	BenchmarkExecParallel/process/json-as-simd.serializeN	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/process/json-as-simd.deserializeN	ns/op	78521	64910.5	-17.33357955196699	0.48484848484848486	6	6	paired
explicit	BenchmarkExecParallel/process/json-as-simd.deserializeN	B/op	3.5	1	-71.42857142857143	0.14285714285714285	6	6	paired
explicit	BenchmarkExecParallel/process/json-as-simd.deserializeN	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/blake-as-simd.hashN	ns/op	627533.5	652243	3.937558712005007	0.8181818181818182	6	6	paired
explicit	BenchmarkExecParallel/independent/blake-as-simd.hashN	B/op	24.5	8.5	-65.3061224489796	0.23376623376623376	6	6	paired
explicit	BenchmarkExecParallel/independent/blake-as-simd.hashN	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/process/blake-as-simd.hashN	ns/op	682744.5	656820.5	-3.7970280243927235	0.8181818181818182	6	6	paired
explicit	BenchmarkExecParallel/process/blake-as-simd.hashN	B/op	13	11.5	-11.538461538461542	0.7316017316017316	6	6	paired
explicit	BenchmarkExecParallel/process/blake-as-simd.hashN	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/utf-as-simd.convertN	ns/op	10851	10488.5	-3.3407059257211325	0.5887445887445888	6	6	paired
explicit	BenchmarkExecParallel/independent/utf-as-simd.convertN	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/utf-as-simd.convertN	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/utf-as-simd.validateN	ns/op	38055.5	31434.5	-17.398273574122	0.17965367965367965	6	6	paired
explicit	BenchmarkExecParallel/independent/utf-as-simd.validateN	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/utf-as-simd.validateN	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/process/utf-as-simd.convertN	ns/op	68540.5	71369	4.126757172766471	0.9372294372294372	6	6	paired
explicit	BenchmarkExecParallel/process/utf-as-simd.convertN	B/op	4	4.5	12.5	0.7619047619047619	6	6	paired
explicit	BenchmarkExecParallel/process/utf-as-simd.convertN	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/process/utf-as-simd.validateN	ns/op	182997	179499	-1.911506746012226	0.5887445887445888	6	6	paired
explicit	BenchmarkExecParallel/process/utf-as-simd.validateN	B/op	11	10	-9.090909090909093	0.8376623376623377	6	6	paired
explicit	BenchmarkExecParallel/process/utf-as-simd.validateN	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/isa_i32.add	ns/op	1912.5	1990.5	4.078431372549018	0.3939393939393939	6	6	paired
explicit	BenchmarkExecParallel/independent/isa_i32.add	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/isa_i32.add	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/isa_i32.sub	ns/op	2043.5	2072.5	1.4191338390017183	0.5887445887445888	6	6	paired
explicit	BenchmarkExecParallel/independent/isa_i32.sub	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/isa_i32.sub	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/isa_i32.mul	ns/op	5943	5773.5	-2.852094901564861	0.48484848484848486	6	6	paired
explicit	BenchmarkExecParallel/independent/isa_i32.mul	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/isa_i32.mul	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/isa_i32.and	ns/op	2024	2049	1.2351778656126466	0.6991341991341992	6	6	paired
explicit	BenchmarkExecParallel/independent/isa_i32.and	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/isa_i32.and	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/isa_i32.or	ns/op	2005	2114	5.436408977556106	0.24025974025974026	6	6	paired
explicit	BenchmarkExecParallel/independent/isa_i32.or	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/isa_i32.or	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/isa_i32.xor	ns/op	2054.5	2041	-0.6570941834996402	0.8181818181818182	6	6	paired
explicit	BenchmarkExecParallel/independent/isa_i32.xor	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/isa_i32.xor	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/isa_i32.shl	ns/op	2560	2601.5	1.6210937499999911	0.8181818181818182	6	6	paired
explicit	BenchmarkExecParallel/independent/isa_i32.shl	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/isa_i32.shl	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/isa_i32.shr_s	ns/op	2462.5	2514.5	2.111675126903556	0.48484848484848486	6	6	paired
explicit	BenchmarkExecParallel/independent/isa_i32.shr_s	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/isa_i32.shr_s	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/isa_i32.shr_u	ns/op	2659.5	2558	-3.816506862192137	0.6991341991341992	6	6	paired
explicit	BenchmarkExecParallel/independent/isa_i32.shr_u	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/isa_i32.shr_u	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/isa_i32.rotl	ns/op	2438.5	2567	5.269632971088778	0.9372294372294372	6	6	paired
explicit	BenchmarkExecParallel/independent/isa_i32.rotl	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/isa_i32.rotl	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/isa_i32.rotr	ns/op	2441	2485.5	1.8230233510856175	0.6991341991341992	6	6	paired
explicit	BenchmarkExecParallel/independent/isa_i32.rotr	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/isa_i32.rotr	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/isa_i32.div_s	ns/op	25454	25294.5	-0.6266205704407946	0.9696969696969697	6	6	paired
explicit	BenchmarkExecParallel/independent/isa_i32.div_s	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/isa_i32.div_s	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/isa_i32.div_u	ns/op	22663	23291.5	2.773242730441683	0.5887445887445888	6	6	paired
explicit	BenchmarkExecParallel/independent/isa_i32.div_u	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/isa_i32.div_u	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/isa_i32.rem_s	ns/op	26127	24971	-4.424541661882342	0.17965367965367965	6	6	paired
explicit	BenchmarkExecParallel/independent/isa_i32.rem_s	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/isa_i32.rem_s	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/isa_i32.rem_u	ns/op	23549.5	23287.5	-1.1125501603006405	0.9372294372294372	6	6	paired
explicit	BenchmarkExecParallel/independent/isa_i32.rem_u	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/isa_i32.rem_u	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/isa_i32.clz	ns/op	2168.5	2105.5	-2.9052340327415216	0.48484848484848486	6	6	paired
explicit	BenchmarkExecParallel/independent/isa_i32.clz	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/isa_i32.clz	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/isa_i32.ctz	ns/op	2063	2172	5.283567619970908	0.06493506493506493	6	6	paired
explicit	BenchmarkExecParallel/independent/isa_i32.ctz	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/isa_i32.ctz	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/isa_i32.popcnt	ns/op	2157.5	2169.5	0.5561993047508595	0.48484848484848486	6	6	paired
explicit	BenchmarkExecParallel/independent/isa_i32.popcnt	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/independent/isa_i32.popcnt	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/process/isa_i32.add	ns/op	1997	1972.5	-1.2268402603905826	0.9372294372294372	6	6	paired
explicit	BenchmarkExecParallel/process/isa_i32.add	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/process/isa_i32.add	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/process/isa_i32.sub	ns/op	2021	1948.5	-3.587333003463633	0.9372294372294372	6	6	paired
explicit	BenchmarkExecParallel/process/isa_i32.sub	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/process/isa_i32.sub	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/process/isa_i32.mul	ns/op	6058.5	5972.5	-1.4194932739126864	0.8181818181818182	6	6	paired
explicit	BenchmarkExecParallel/process/isa_i32.mul	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/process/isa_i32.mul	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/process/isa_i32.and	ns/op	1985.5	2061.5	3.8277511961722466	0.3939393939393939	6	6	paired
explicit	BenchmarkExecParallel/process/isa_i32.and	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/process/isa_i32.and	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/process/isa_i32.or	ns/op	2028	1998	-1.4792899408283988	0.9372294372294372	6	6	paired
explicit	BenchmarkExecParallel/process/isa_i32.or	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/process/isa_i32.or	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/process/isa_i32.xor	ns/op	2025.5	1951	-3.6781041718094265	0.13203463203463203	6	6	paired
explicit	BenchmarkExecParallel/process/isa_i32.xor	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/process/isa_i32.xor	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/process/isa_i32.shl	ns/op	2466	2338	-5.190592051905918	0.30952380952380953	6	6	paired
explicit	BenchmarkExecParallel/process/isa_i32.shl	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/process/isa_i32.shl	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/process/isa_i32.shr_s	ns/op	2365.5	2384.5	0.8032128514056325	0.5887445887445888	6	6	paired
explicit	BenchmarkExecParallel/process/isa_i32.shr_s	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/process/isa_i32.shr_s	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/process/isa_i32.shr_u	ns/op	2387	2422.5	1.4872224549643986	0.6991341991341992	6	6	paired
explicit	BenchmarkExecParallel/process/isa_i32.shr_u	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/process/isa_i32.shr_u	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/process/isa_i32.rotl	ns/op	2415.5	2400	-0.6416890912854467	0.8181818181818182	6	6	paired
explicit	BenchmarkExecParallel/process/isa_i32.rotl	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/process/isa_i32.rotl	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/process/isa_i32.rotr	ns/op	2532	2401	-5.173775671406	0.3939393939393939	6	6	paired
explicit	BenchmarkExecParallel/process/isa_i32.rotr	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/process/isa_i32.rotr	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/process/isa_i32.div_s	ns/op	24901.5	24538	-1.4597514205971551	0.6991341991341992	6	6	paired
explicit	BenchmarkExecParallel/process/isa_i32.div_s	B/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/process/isa_i32.div_s	allocs/op	0	0	0	1	6	6	paired
explicit	BenchmarkExecParallel/process/isa_i32.div_u	ns/op	22481	22256	-1.0008451581335343	0.5887445887445888	6	6	paired
explicit	BenchmarkExecParallel/process/isa_i32.div_u	B/op	0	0	0	1	6	6	paired
