status	mode	name	unit	base	candidate	delta	p	baseSamples	candidateSamples	initialDelta	initialP	confirmation
first-pass-only	signals	BenchmarkExecParallel/independent/isa_i32.xor	ns/op	1753	1766.5	0.7701083856246349	0.6147186147186147	6	6	0.7701083856246349	0.6147186147186147	false
first-pass-only	signals	BenchmarkInstantiate/blake3	ns/op	6434.5	6484	0.769290543165746	0.5887445887445888	6	6	0.769290543165746	0.5887445887445888	false
first-pass-only	signals	BenchmarkExecParallel/process/isa_i64.sub	ns/op	14361.5	14471.5	0.7659367057758493	0.6991341991341992	6	6	0.7659367057758493	0.6991341991341992	false
first-pass-only	signals	BenchmarkExec/isa_simd_f64x2.add	ns/op	5120	5159	0.7617187499999956	0.6991341991341992	6	6	0.7617187499999956	0.6991341991341992	false
first-pass-only	signals	BenchmarkExecParallel/process/arith.run	ns/op	1576	1588	0.761421319796951	0.6991341991341992	6	6	0.761421319796951	0.6991341991341992	false
first-pass-only	signals	BenchmarkExecParallel/process/isa_simd_i16x8.add_sat_s	ns/op	3875	3904.5	0.7612903225806544	0.24025974025974026	6	6	0.7612903225806544	0.24025974025974026	false
first-pass-only	signals	BenchmarkExec/isa_bulk_mem.copy_fwd_64	ns/op	303.5	305.8	0.7578253706754579	0.8181818181818182	6	6	0.7578253706754579	0.8181818181818182	false
first-pass-only	signals	BenchmarkExec/isa_simd_i32x4.sub	ns/op	1790.5	1804	0.7539793353811719	0.6991341991341992	6	6	0.7539793353811719	0.6991341991341992	false
first-pass-only	signals	BenchmarkExecParallel/independent/isa_simd_i32x4.extadd_pairwise_s	ns/op	379.4	382.25	0.7511860832894124	0.6991341991341992	6	6	0.7511860832894124	0.6991341991341992	false
first-pass-only	signals	BenchmarkJsonAsSerialize_wago	ns/op	114.55	115.4	0.7420340462680031	0.22294372294372294	6	6	0.7420340462680031	0.22294372294372294	false
first-pass-only	signals	BenchmarkExecParallel/process/isa_simd_f64x2.ceil	ns/op	2856	2877	0.7352941176470562	0.30952380952380953	6	6	0.7352941176470562	0.30952380952380953	false
first-pass-only	signals	BenchmarkExecParallel/process/json-as.serializeN	ns/op	22130	22291	0.7275192046995116	0.5887445887445888	6	6	0.7275192046995116	0.5887445887445888	false
first-pass-only	signals	BenchmarkExecParallel/process/utf-as.convertN	ns/op	153549	154665.5	0.7271294505337034	1	6	6	0.7271294505337034	1	false
first-pass-only	signals	BenchmarkExecParallel/independent/isa_simd_reduce.i32x4_all_true	ns/op	227.10000000000002	228.75	0.7265521796565366	0.5887445887445888	6	6	0.7265521796565366	0.5887445887445888	false
first-pass-only	signals	BenchmarkExecParallel/process/isa_simd_reduce.i32x4_all_true	ns/op	1721	1733.5	0.7263219058686765	0.48484848484848486	6	6	0.7263219058686765	0.48484848484848486	false
first-pass-only	signals	BenchmarkExecParallel/process/isa_simd_i8x16.popcnt	ns/op	5682.5	5723.5	0.7215134183897964	0.9372294372294372	6	6	0.7215134183897964	0.9372294372294372	false
first-pass-only	signals	BenchmarkExecParallel/independent/isa_simd_i32x4.add	ns/op	244.9	246.64999999999998	0.7145773785218301	0.48484848484848486	6	6	0.7145773785218301	0.48484848484848486	false
first-pass-only	signals	BenchmarkExec/isa_simd_reduce.i16x8_all_true	ns/op	1401	1411	0.7137758743754441	0.854978354978355	6	6	0.7137758743754441	0.854978354978355	false
first-pass-only	signals	BenchmarkExecParallel/independent/isa_simd_i16x8.mul	ns/op	671.45	676.2	0.7074242311415624	1	6	6	0.7074242311415624	1	false
first-pass-only	signals	BenchmarkExecParallel/process/isa_i32.clz	ns/op	14358	14459	0.7034405906115149	0.8181818181818182	6	6	0.7034405906115149	0.8181818181818182	false
first-pass-only	signals	BenchmarkCompileCompact/fib_iter	ns/op	15284	15391	0.7000785134781529	0.9372294372294372	6	6	0.7000785134781529	0.9372294372294372	false
first-pass-only	signals	BenchmarkExec/isa_simd_i8x16.add_sat_s	ns/op	3504	3528.5	0.6992009132420041	0.8181818181818182	6	6	0.6992009132420041	0.8181818181818182	false
first-pass-only	signals	BenchmarkExec/isa_simd_i32x4.extmul_high_u	ns/op	6987	7035.5	0.6941462716473445	0.3939393939393939	6	6	0.6941462716473445	0.3939393939393939	false
first-pass-only	signals	BenchmarkExec/isa_simd_i32x4.lt_u	ns/op	5187	5223	0.6940427993059606	0.9372294372294372	6	6	0.6940427993059606	0.9372294372294372	false
first-pass-only	signals	BenchmarkExecParallel/process/isa_simd_i32x4.extadd_pairwise_s	ns/op	2882.5	2902.5	0.6938421509106618	0.8181818181818182	6	6	0.6938421509106618	0.8181818181818182	false
